Hike_ID,Staff_ID,Hike_Date,Previous_Salary,New_Salary,Reason,Location_ID
H1757,S0346,2021-02-26,170057,191757,Cost of Living Adjustment,L005
H1758,S0339,2022-10-07,177505,199857,Cost of Living Adjustment,L004
H1759,S0296,2020-07-07,102974,108454,Performance Bonus,L005
H1760,S0184,2024-01-20,137429,158995,Cost of Living Adjustment,L005
H1761,S0448,2023-08-11,111949,120455,Promotion,L004
H1762,S0451,2024-07-31,147926,166304,Promotion,L002
H1763,S0462,2024-05-26,92850,104763,Annual Review,L002
H1764,S0396,2024-05-23,27705,32052,Performance Bonus,L005
H1765,S0326,2022-10-14,94051,102918,Performance Bonus,L003
H1766,S0243,2022-11-22,170026,191421,Cost of Living Adjustment,L003
H1767,S0076,2020-07-02,145372,171630,Promotion,L002
H1768,S0114,2022-06-14,140213,166508,Annual Review,L002
H1769,S0323,2023-07-25,175555,193519,Annual Review,L004
H1770,S0316,2024-05-27,65215,76649,Cost of Living Adjustment,L003
H1771,S0149,2022-04-28,111715,122036,Performance Bonus,L002
H1772,S0170,2023-01-23,117317,137691,Annual Review,L005
H1773,S0270,2024-03-23,135477,144799,Cost of Living Adjustment,L004
H1774,S0198,2022-06-19,167638,189797,Annual Review,L005
H1775,S0401,2021-11-11,171149,179819,Promotion,L001
H1776,S0403,2021-03-05,26215,28356,Annual Review,L002
H1777,S0141,2022-06-24,96358,110945,Performance Bonus,L004
H1778,S0002,2024-01-24,179750,189645,Performance Bonus,L002
H1779,S0325,2023-04-05,113799,125887,Cost of Living Adjustment,L004
H1780,S0421,2022-03-22,69718,80561,Performance Bonus,L002
H1781,S0458,2024-10-25,63591,75569,Annual Review,L005
H1782,S0292,2024-07-01,35218,39478,Promotion,L001
H1783,S0371,2022-05-07,178619,201819,Promotion,L003
H1784,S0403,2022-11-02,89051,103201,Promotion,L003
H1785,S0203,2024-01-20,89096,94225,Promotion,L002
H1786,S0487,2022-11-12,166103,179532,Promotion,L002
H1787,S0174,2023-06-10,97377,105174,Promotion,L001
H1788,S0432,2021-01-20,107360,128028,Performance Bonus,L005
H1789,S0132,2022-12-14,153083,171376,Annual Review,L001
H1790,S0334,2021-04-02,63934,67830,Promotion,L002
H1791,S0446,2025-04-04,151428,166362,Cost of Living Adjustment,L005
H1792,S0496,2023-11-22,35175,39178,Cost of Living Adjustment,L001
H1793,S0347,2021-07-21,26312,30739,Cost of Living Adjustment,L001
H1794,S0353,2023-01-28,99851,106943,Promotion,L001
H1795,S0284,2024-07-23,45053,47494,Annual Review,L004
H1796,S0325,2023-07-01,131942,140217,Performance Bonus,L003
H1797,S0245,2020-05-27,170063,201567,Cost of Living Adjustment,L003
H1798,S0047,2021-01-11,102892,115728,Promotion,L003
H1799,S0094,2022-03-25,103238,109861,Promotion,L004
H1800,S0320,2023-03-24,166059,187683,Cost of Living Adjustment,L004
H1801,S0269,2023-12-15,117480,130423,Performance Bonus,L004
H1802,S0024,2021-07-07,182262,213051,Annual Review,L003
H1803,S0296,2024-10-21,136177,162194,Annual Review,L002
H1804,S0186,2023-04-21,178985,213302,Annual Review,L005
H1805,S0037,2025-03-04,112365,130076,Promotion,L005
H1806,S0040,2023-09-27,135018,159115,Annual Review,L004
H1807,S0472,2020-06-25,166095,187286,Promotion,L001
H1808,S0285,2021-08-13,33389,37203,Annual Review,L002
H1809,S0261,2023-01-18,132101,148810,Performance Bonus,L003
H1810,S0184,2023-04-30,125421,137063,Performance Bonus,L004
H1811,S0488,2024-11-02,135498,162057,Performance Bonus,L004
H1812,S0102,2020-08-25,76530,83373,Promotion,L005
H1813,S0359,2022-12-15,68103,76137,Promotion,L001
H1814,S0419,2022-01-11,48712,54297,Performance Bonus,L004
H1815,S0289,2020-10-03,27292,30668,Promotion,L004
H1816,S0296,2024-09-18,138496,158293,Annual Review,L005
H1817,S0116,2023-04-23,43680,50288,Cost of Living Adjustment,L002
H1818,S0302,2021-03-18,172836,192658,Annual Review,L004
H1819,S0019,2024-07-06,162129,184112,Annual Review,L004
H1820,S0119,2021-10-02,110023,124220,Annual Review,L002
H1821,S0245,2021-10-20,150336,175426,Promotion,L005
H1822,S0224,2023-11-18,175274,186210,Cost of Living Adjustment,L003
H1823,S0487,2024-03-28,137527,144581,Performance Bonus,L004
H1824,S0170,2022-10-03,183013,215836,Cost of Living Adjustment,L001
H1825,S0433,2023-01-24,146007,157236,Annual Review,L004
H1826,S0431,2022-11-18,139802,166913,Cost of Living Adjustment,L005
H1827,S0473,2023-08-24,57777,61257,Annual Review,L001
H1828,S0300,2024-11-15,93953,102713,Promotion,L003
H1829,S0216,2022-11-13,61763,69025,Performance Bonus,L004
H1830,S0002,2022-10-24,57215,65657,Annual Review,L001
H1831,S0258,2020-07-06,150567,177749,Promotion,L002
H1832,S0182,2020-07-26,135169,148714,Promotion,L004
H1833,S0246,2022-05-02,28977,33032,Cost of Living Adjustment,L003
H1834,S0267,2022-09-25,163350,191649,Performance Bonus,L005
H1835,S0093,2020-06-27,149496,173034,Promotion,L004
H1836,S0302,2024-09-29,40389,44764,Promotion,L002
H1837,S0303,2022-11-12,141019,152621,Annual Review,L005
H1838,S0441,2022-09-26,122472,143458,Promotion,L003
H1839,S0035,2020-10-10,114952,136716,Performance Bonus,L002
H1840,S0109,2024-12-06,164975,180993,Annual Review,L004
H1841,S0241,2024-11-09,172740,206324,Performance Bonus,L003
H1842,S0123,2021-08-12,135213,153890,Annual Review,L002
H1843,S0252,2021-08-17,108724,116737,Promotion,L004
H1844,S0491,2022-06-26,94836,103012,Performance Bonus,L002
H1845,S0164,2020-05-20,126415,135359,Cost of Living Adjustment,L001
H1846,S0015,2024-12-27,174842,198195,Performance Bonus,L005
H1847,S0249,2022-07-12,62338,71117,Promotion,L002
H1848,S0418,2021-03-03,77754,93254,Annual Review,L004
H1849,S0076,2023-05-11,178687,212600,Cost of Living Adjustment,L004
H1850,S0178,2023-09-02,165516,197637,Performance Bonus,L002
H1851,S0227,2021-06-26,110335,128108,Annual Review,L002
H1852,S0111,2022-08-13,88718,100452,Performance Bonus,L004
H1853,S0011,2021-11-04,144185,154944,Annual Review,L004
H1854,S0093,2024-06-14,157896,178579,Cost of Living Adjustment,L002
H1855,S0224,2021-12-04,87015,98904,Annual Review,L001
H1856,S0299,2020-08-07,164672,175494,Performance Bonus,L002
H1857,S0231,2023-05-19,90168,107835,Cost of Living Adjustment,L001
H1858,S0043,2020-09-29,186570,199398,Promotion,L003
H1859,S0403,2023-12-12,120481,143696,Performance Bonus,L002
H1860,S0069,2021-12-13,37962,41541,Performance Bonus,L005
H1861,S0017,2024-12-19,86005,93292,Cost of Living Adjustment,L002
H1862,S0122,2023-07-30,115140,131269,Annual Review,L002
H1863,S0087,2021-04-20,33702,39712,Promotion,L003
H1864,S0106,2021-11-22,136255,157538,Promotion,L005
H1865,S0197,2023-06-19,126765,136673,Promotion,L004
H1866,S0254,2022-06-01,101668,121989,Cost of Living Adjustment,L003
H1867,S0008,2021-11-03,150980,176115,Performance Bonus,L001
H1868,S0036,2022-10-03,34082,40443,Annual Review,L004
H1869,S0179,2021-03-26,113800,125688,Cost of Living Adjustment,L003
H1870,S0251,2022-04-12,36513,43800,Annual Review,L005
H1871,S0377,2022-08-14,140867,148652,Cost of Living Adjustment,L003
H1872,S0053,2021-04-22,159189,171062,Annual Review,L004
H1873,S0245,2022-07-15,155364,175068,Annual Review,L005
H1874,S0061,2023-09-11,71137,75006,Cost of Living Adjustment,L002
H1875,S0291,2021-10-20,186707,202414,Promotion,L002
H1876,S0190,2020-11-19,143414,162123,Annual Review,L001
H1877,S0360,2024-11-25,69943,78653,Cost of Living Adjustment,L005
H1878,S0404,2022-11-22,98782,113182,Performance Bonus,L001
H1879,S0123,2024-05-15,131016,144075,Promotion,L002
H1880,S0018,2022-05-04,88726,95736,Annual Review,L001
H1881,S0430,2022-11-19,41992,48079,Performance Bonus,L005
H1882,S0232,2021-06-07,47155,53871,Promotion,L002
H1883,S0348,2024-11-26,26090,30555,Performance Bonus,L001
H1884,S0428,2022-08-17,119015,125217,Promotion,L004
H1885,S0171,2024-09-11,87940,100541,Performance Bonus,L004
H1886,S0155,2023-10-06,51694,54692,Annual Review,L004
H1887,S0190,2024-12-26,75967,79839,Cost of Living Adjustment,L002
H1888,S0486,2024-02-23,187809,212416,Annual Review,L005
H1889,S0157,2020-05-25,89113,102455,Cost of Living Adjustment,L005
H1890,S0398,2022-03-19,133724,152539,Cost of Living Adjustment,L001
H1891,S0206,2021-11-21,137487,144484,Performance Bonus,L004
H1892,S0249,2024-05-12,47475,55582,Promotion,L002
H1893,S0163,2022-08-08,65780,76511,Performance Bonus,L002
H1894,S0449,2023-04-17,49182,55539,Promotion,L003
H1895,S0481,2020-08-24,102557,119977,Cost of Living Adjustment,L002
H1896,S0163,2020-05-20,31662,35375,Cost of Living Adjustment,L005
H1897,S0235,2022-02-24,43349,50495,Performance Bonus,L001
H1898,S0397,2025-04-20,96489,108977,Performance Bonus,L004
H1899,S0340,2021-08-05,32146,38145,Performance Bonus,L005
H1900,S0093,2023-05-24,115104,133586,Annual Review,L002
H1901,S0356,2022-05-05,179516,213198,Annual Review,L003
H1902,S0072,2022-10-13,50779,56377,Annual Review,L003
H1903,S0285,2024-12-13,169725,201402,Performance Bonus,L002
H1904,S0127,2024-02-18,127444,141142,Cost of Living Adjustment,L003
H1905,S0476,2021-09-08,28680,32381,Annual Review,L001
H1906,S0423,2020-08-23,128859,151436,Promotion,L005
H1907,S0032,2023-05-27,162393,171870,Annual Review,L005
H1908,S0096,2020-07-13,56262,64511,Performance Bonus,L001
H1909,S0128,2024-09-11,33775,37618,Cost of Living Adjustment,L001
H1910,S0162,2022-01-24,36981,39334,Performance Bonus,L002
H1911,S0203,2021-12-16,113888,130946,Annual Review,L005
H1912,S0234,2021-03-21,58352,63742,Promotion,L003
H1913,S0490,2024-01-06,105120,123339,Cost of Living Adjustment,L003
H1914,S0093,2021-04-17,52489,62698,Cost of Living Adjustment,L002
H1915,S0070,2023-12-11,98710,113869,Promotion,L005
H1916,S0089,2023-04-22,42089,44275,Cost of Living Adjustment,L003
H1917,S0275,2021-01-04,51100,57664,Annual Review,L003
H1918,S0340,2024-08-09,54726,58322,Cost of Living Adjustment,L005
H1919,S0014,2022-04-18,188398,221268,Annual Review,L004
H1920,S0412,2021-11-09,187406,202758,Cost of Living Adjustment,L004
H1921,S0227,2025-02-15,177570,201918,Performance Bonus,L003
H1922,S0467,2021-04-18,146530,164524,Promotion,L005
H1923,S0313,2020-10-21,122184,131917,Annual Review,L005
H1924,S0422,2022-02-05,38133,44055,Cost of Living Adjustment,L003
H1925,S0297,2025-01-01,160869,180117,Annual Review,L001
H1926,S0125,2020-07-12,41435,46870,Promotion,L002
H1927,S0342,2022-10-27,184207,215522,Performance Bonus,L001
H1928,S0358,2024-08-20,85334,101642,Cost of Living Adjustment,L003
H1929,S0152,2022-07-16,140623,162008,Performance Bonus,L004
H1930,S0289,2022-08-06,182013,202986,Performance Bonus,L004
H1931,S0249,2022-12-07,114405,130717,Annual Review,L003
H1932,S0285,2021-07-25,54421,62744,Cost of Living Adjustment,L001
H1933,S0209,2022-08-16,132671,139988,Cost of Living Adjustment,L001
H1934,S0382,2022-02-17,48169,52884,Promotion,L005
H1935,S0069,2020-06-16,180056,215997,Performance Bonus,L004
H1936,S0120,2023-11-07,143533,157626,Cost of Living Adjustment,L004
H1937,S0106,2024-06-04,118583,134819,Cost of Living Adjustment,L002
H1938,S0029,2023-03-14,135060,144490,Performance Bonus,L002
H1939,S0023,2023-03-14,171108,188249,Annual Review,L002
H1940,S0375,2024-09-03,175946,196410,Promotion,L002
H1941,S0461,2025-01-06,175374,188382,Annual Review,L002
H1942,S0217,2023-11-08,113818,134506,Promotion,L001
H1943,S0146,2023-07-03,88618,99315,Annual Review,L001
H1944,S0236,2020-04-28,66299,77983,Cost of Living Adjustment,L002
H1945,S0258,2024-06-20,64146,68196,Promotion,L004
H1946,S0089,2021-08-29,184063,205013,Performance Bonus,L003
H1947,S0286,2021-06-04,65595,76077,Annual Review,L002
H1948,S0335,2023-02-07,56152,64931,Promotion,L003
H1949,S0289,2023-12-15,145971,161915,Cost of Living Adjustment,L002
H1950,S0027,2022-01-30,124666,143173,Cost of Living Adjustment,L003
H1951,S0210,2021-08-20,92943,108186,Performance Bonus,L001
H1952,S0474,2021-12-17,37858,41332,Performance Bonus,L004
H1953,S0029,2020-10-16,72777,76520,Annual Review,L002
H1954,S0370,2020-10-16,167048,186821,Performance Bonus,L003
H1955,S0388,2022-12-23,157887,183046,Cost of Living Adjustment,L005
H1956,S0111,2023-03-15,143810,168259,Cost of Living Adjustment,L005
H1957,S0158,2023-03-16,61885,66227,Cost of Living Adjustment,L002
H1958,S0444,2022-01-31,135521,145829,Promotion,L005
H1959,S0073,2024-06-15,170656,193815,Promotion,L004
H1960,S0203,2020-10-30,112586,132261,Promotion,L005
H1961,S0131,2021-12-19,130025,152939,Performance Bonus,L005
H1962,S0462,2024-06-06,117666,131740,Annual Review,L004
H1963,S0058,2024-05-14,107759,129162,Promotion,L005
H1964,S0441,2022-08-16,76764,80705,Annual Review,L001
H1965,S0129,2023-01-18,107893,129382,Performance Bonus,L002
H1966,S0061,2024-12-31,131489,139060,Cost of Living Adjustment,L002
H1967,S0359,2020-12-10,179059,202548,Promotion,L002
H1968,S0052,2024-09-13,31853,35345,Performance Bonus,L003
H1969,S0016,2023-01-11,185513,210400,Cost of Living Adjustment,L004
H1970,S0119,2021-08-14,48980,53198,Promotion,L005
H1971,S0429,2023-05-19,187056,198817,Promotion,L004
H1972,S0252,2023-10-30,184840,199997,Cost of Living Adjustment,L001
H1973,S0347,2021-06-30,48499,53546,Performance Bonus,L003
H1974,S0401,2020-09-16,32916,37306,Annual Review,L001
H1975,S0254,2022-01-12,149300,173133,Performance Bonus,L001
H1976,S0421,2024-10-27,36165,38975,Performance Bonus,L002
H1977,S0044,2024-09-19,58427,63055,Annual Review,L001
H1978,S0109,2024-11-10,26771,31364,Promotion,L001
H1979,S0482,2022-06-29,59474,66241,Cost of Living Adjustment,L001
H1980,S0309,2023-10-22,138681,165741,Promotion,L005
H1981,S0275,2025-03-16,33970,36843,Cost of Living Adjustment,L002
H1982,S0477,2024-05-13,180471,199342,Cost of Living Adjustment,L005
H1983,S0447,2025-02-23,38003,43543,Annual Review,L003
H1984,S0448,2021-12-30,133626,159050,Promotion,L003
H1985,S0020,2024-06-11,58958,64770,Annual Review,L002
H1986,S0427,2021-07-12,26217,27932,Performance Bonus,L002
H1987,S0324,2020-06-25,157132,171531,Cost of Living Adjustment,L005
H1988,S0056,2024-12-13,123506,139449,Promotion,L001
H1989,S0147,2020-10-02,188166,198003,Annual Review,L002
H1990,S0471,2023-03-04,188257,209964,Performance Bonus,L003
H1991,S0392,2025-01-22,157478,178056,Performance Bonus,L001
H1992,S0499,2023-04-18,112404,134699,Performance Bonus,L003
H1993,S0231,2023-02-20,45674,52136,Cost of Living Adjustment,L002
H1994,S0165,2024-10-11,67034,77248,Cost of Living Adjustment,L001
H1995,S0192,2022-05-21,159453,171979,Promotion,L004
H1996,S0355,2025-03-24,163273,172022,Performance Bonus,L002
H1997,S0039,2024-04-18,126792,142489,Cost of Living Adjustment,L001
H1998,S0063,2024-10-29,156067,177916,Promotion,L001
H1999,S0354,2023-11-07,82423,97918,Annual Review,L004
H2000,S0210,2021-03-10,104089,124104,Cost of Living Adjustment,L004
