Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R00464,L002,General,4,ADM09985,Occupied,2024-10-02
R00465,L003,General,1,,Occupied,2024-06-22
R00466,L002,Private,1,ADM06908,Occupied,2025-01-30
R00467,L004,Semi-Private,1,,Occupied,2024-12-26
R00468,L002,Private,2,ADM09883,Occupied,2025-03-08
R00469,L002,Semi-Private,4,,Occupied,2024-07-30
R00470,L002,Semi-Private,2,ADM00763,Occupied,2024-10-29
R00471,L002,General,4,ADM09909,Vacant,2024-07-15
R00472,L001,ICU,2,ADM06439,Occupied,2025-04-19
R00473,L004,Semi-Private,1,ADM08898,Occupied,2024-05-22
R00474,L001,Private,2,ADM01726,Occupied,2024-11-22
R00475,L005,Semi-Private,4,ADM07837,Occupied,2025-03-01
R00476,L001,Private,4,ADM04974,Occupied,2024-07-09
R00477,L001,Private,2,ADM09526,Vacant,2025-02-09
R00478,L005,ICU,1,ADM09884,Vacant,2025-03-29
R00479,L003,General,1,ADM07362,Occupied,2025-03-13
R00480,L004,General,2,ADM00766,Occupied,2025-03-13
R00481,L002,Semi-Private,4,,Vacant,2024-06-23
R00482,L002,ICU,1,ADM01597,Occupied,2024-06-11
R00483,L001,ICU,1,ADM09519,Occupied,2024-11-14
R00484,L002,ICU,1,,Vacant,2024-05-05
R00485,L004,Private,1,ADM06398,Occupied,2025-04-02
R00486,L002,ICU,2,ADM01915,Occupied,2024-09-30
R00487,L005,ICU,1,ADM03763,Occupied,2024-12-04
R00488,L005,General,1,ADM05211,Occupied,2024-06-07
R00489,L001,ICU,1,,Occupied,2024-08-18
R00490,L005,ICU,1,ADM00292,Occupied,2025-03-06
R00491,L003,Semi-Private,2,ADM03019,Occupied,2025-01-08
R00492,L001,ICU,2,,Occupied,2025-03-10
R00493,L003,ICU,2,ADM05255,Occupied,2024-07-14
R00494,L004,General,4,ADM07479,Occupied,2024-11-18
R00495,L002,Private,2,ADM07134,Occupied,2024-10-29
R00496,L004,ICU,4,ADM03460,Occupied,2024-12-16
R00497,L001,Semi-Private,4,ADM03925,Occupied,2025-01-16
R00498,L005,ICU,1,ADM09287,Occupied,2025-03-28
R00499,L002,General,1,ADM07294,Occupied,2024-10-06
R00500,L005,Private,2,ADM03945,Occupied,2024-10-21
R00501,L001,General,1,ADM09122,Occupied,2025-01-11
R00502,L001,Private,1,ADM04231,Occupied,2025-02-01
R00503,L003,General,1,ADM08727,Occupied,2024-07-09
R00504,L004,Private,2,ADM06782,Occupied,2024-12-15
R00505,L001,General,4,,Occupied,2024-06-17
R00506,L001,General,4,ADM05310,Occupied,2024-07-18
R00507,L002,ICU,1,ADM01133,Occupied,2025-01-14
R00508,L002,ICU,1,ADM03645,Occupied,2024-06-14
R00509,L005,ICU,1,ADM07022,Occupied,2025-03-29
R00510,L003,General,1,ADM01500,Vacant,2024-06-05
R00511,L005,Semi-Private,1,ADM08051,Occupied,2024-07-22
R00512,L001,General,4,ADM01662,Occupied,2024-05-28
R00513,L004,Private,2,ADM05680,Vacant,2025-02-14
R00514,L005,Private,2,,Occupied,2024-09-25
R00515,L003,Semi-Private,1,ADM00847,Vacant,2024-09-28
R00516,L001,ICU,4,ADM03257,Occupied,2024-05-12
R00517,L001,ICU,4,ADM06156,Occupied,2024-11-26
R00518,L001,ICU,2,ADM06287,Occupied,2024-12-29
R00519,L005,Semi-Private,1,,Occupied,2025-01-15
R00520,L003,ICU,2,ADM05503,Occupied,2024-07-25
R00521,L005,General,1,ADM00637,Occupied,2024-10-22
R00522,L004,General,4,ADM02218,Vacant,2024-05-20
R00523,L003,Semi-Private,2,ADM04145,Vacant,2024-04-27
R00524,L002,ICU,2,ADM09465,Occupied,2025-04-14
R00525,L005,General,2,ADM09448,Occupied,2024-06-10
R00526,L005,Semi-Private,4,ADM09285,Occupied,2025-04-13
R00527,L001,ICU,2,ADM04477,Occupied,2024-09-24
R00528,L003,Private,4,ADM09407,Occupied,2025-04-15
R00529,L001,Private,2,,Occupied,2024-05-06
R00530,L002,General,2,ADM00781,Occupied,2024-07-23
R00531,L002,Semi-Private,4,ADM08042,Vacant,2024-11-15
R00532,L005,Semi-Private,1,ADM03497,Occupied,2025-01-22
R00533,L002,Private,1,,Vacant,2025-03-31
R00534,L005,Semi-Private,1,ADM06411,Occupied,2025-03-31
R00535,L004,Semi-Private,4,ADM03336,Occupied,2024-05-25
R00536,L002,General,2,ADM08886,Vacant,2024-05-31
R00537,L003,General,2,ADM02058,Occupied,2024-08-02
R00538,L003,Semi-Private,4,ADM06106,Occupied,2024-09-16
R00539,L002,ICU,4,ADM00866,Vacant,2024-09-30
R00540,L003,Private,1,ADM05741,Occupied,2024-05-07
R00541,L005,Semi-Private,2,ADM08217,Occupied,2025-02-26
R00542,L002,ICU,1,ADM01766,Occupied,2024-07-06
R00543,L005,ICU,1,ADM04699,Occupied,2024-10-09
R00544,L002,Private,2,,Occupied,2024-10-22
R00545,L001,Private,2,,Occupied,2024-12-03
R00546,L004,General,4,ADM06363,Occupied,2024-10-31
R00547,L001,Private,4,ADM05334,Vacant,2024-09-02
R00548,L005,ICU,1,ADM05876,Occupied,2025-04-12
R00549,L004,Semi-Private,1,ADM05009,Occupied,2024-05-31
R00550,L005,General,4,,Occupied,2024-04-28
R00551,L003,Private,4,ADM08460,Occupied,2024-11-28
R00552,L002,General,2,ADM05084,Occupied,2024-07-11
R00553,L003,ICU,1,,Occupied,2025-02-12
R00554,L002,Private,1,ADM05616,Occupied,2024-08-29
R00555,L001,Private,4,ADM04694,Occupied,2024-05-01
R00556,L002,ICU,2,ADM07505,Occupied,2025-03-08
R00557,L005,Semi-Private,4,ADM04488,Occupied,2024-06-19
R00558,L004,General,2,ADM01141,Occupied,2024-06-17
R00559,L001,Private,4,ADM09103,Occupied,2025-02-20
R00560,L004,General,2,ADM08964,Occupied,2025-04-21
R00561,L002,Semi-Private,1,ADM08223,Occupied,2024-12-15
R00562,L005,Semi-Private,1,ADM00743,Occupied,2024-12-25
R00563,L004,Private,1,ADM09032,Vacant,2024-11-29
R00564,L004,Private,2,ADM03954,Occupied,2024-11-03
R00565,L002,ICU,1,ADM05609,Occupied,2025-02-07
R00566,L005,Semi-Private,4,ADM08042,Vacant,2024-08-19
R00567,L004,ICU,2,,Vacant,2024-05-03
R00568,L003,ICU,4,ADM07261,Occupied,2024-09-18
R00569,L001,Semi-Private,4,ADM09662,Occupied,2025-01-22
R00570,L005,Semi-Private,1,,Occupied,2024-09-24
R00571,L001,General,4,ADM09341,Occupied,2024-10-09
R00572,L003,Private,1,ADM07136,Occupied,2024-05-06
R00573,L005,General,4,,Occupied,2024-08-18
R00574,L005,ICU,1,ADM08592,Occupied,2025-01-31
R00575,L003,Semi-Private,4,ADM07911,Occupied,2024-06-14
R00576,L004,Semi-Private,1,,Vacant,2024-10-26
R00577,L003,Semi-Private,4,ADM08935,Occupied,2024-11-25
R00578,L004,General,4,ADM06966,Vacant,2025-03-10
R00579,L003,General,1,ADM08934,Vacant,2024-11-15
R00580,L002,General,4,ADM02618,Occupied,2025-01-07
R00581,L004,Semi-Private,2,ADM07234,Occupied,2024-06-29
R00582,L005,General,4,ADM09077,Occupied,2024-07-06
R00583,L005,ICU,1,,Vacant,2024-05-03
R00584,L004,Semi-Private,2,ADM09753,Occupied,2025-03-16
R00585,L001,Private,4,,Occupied,2024-10-08
R00586,L005,Private,2,ADM01173,Occupied,2024-11-03
R00587,L005,ICU,2,ADM03681,Occupied,2024-07-27
R00588,L003,General,1,ADM09352,Vacant,2024-07-17
R00589,L002,ICU,2,ADM03300,Occupied,2025-02-09
R00590,L005,Private,4,ADM05671,Occupied,2025-04-22
R00591,L001,ICU,2,ADM02836,Occupied,2025-03-04
R00592,L005,General,1,ADM09423,Occupied,2024-07-28
R00593,L005,Private,4,ADM07034,Vacant,2024-07-29
R00594,L003,Private,1,ADM05364,Occupied,2025-01-17
R00595,L001,Semi-Private,4,,Occupied,2024-08-08
R00596,L004,ICU,4,ADM00450,Vacant,2025-02-03
R00597,L001,General,1,ADM09776,Occupied,2024-08-03
R00598,L001,Semi-Private,1,ADM09540,Occupied,2024-10-13
R00599,L002,ICU,2,ADM04947,Occupied,2024-12-01
R00600,L005,ICU,1,ADM01444,Occupied,2024-08-22
R00601,L004,Private,2,ADM08496,Vacant,2024-05-01
R00602,L001,General,2,ADM04587,Occupied,2024-05-20
R00603,L001,Private,4,ADM09582,Occupied,2024-07-04
R00604,L002,Private,2,ADM08868,Occupied,2025-01-21
R00605,L005,ICU,1,ADM03935,Occupied,2024-11-16
R00606,L005,Semi-Private,1,ADM05421,Vacant,2024-08-14
R00607,L003,Private,2,ADM01984,Occupied,2024-08-30
R00608,L001,General,2,,Vacant,2024-09-04
R00609,L004,Private,2,ADM00566,Occupied,2025-02-18
R00610,L003,Private,4,ADM07048,Occupied,2024-11-01
R00611,L001,ICU,4,,Occupied,2025-01-05
R00612,L005,Semi-Private,1,ADM02315,Vacant,2024-10-30
R00613,L002,Semi-Private,4,,Occupied,2024-10-07
R00614,L003,ICU,1,,Vacant,2024-10-24
R00615,L001,ICU,1,ADM02375,Occupied,2024-08-30
R00616,L003,General,2,,Occupied,2024-05-05
R00617,L002,ICU,4,ADM04612,Occupied,2024-09-24
R00618,L001,ICU,2,ADM04824,Occupied,2024-09-11
R00619,L003,Private,1,ADM01760,Occupied,2025-03-16
R00620,L004,General,4,ADM09556,Vacant,2025-04-05
R00621,L004,Private,1,ADM05556,Occupied,2025-03-26
R00622,L004,ICU,2,ADM01302,Occupied,2025-04-05
R00623,L002,Private,4,ADM09523,Vacant,2024-08-07
R00624,L002,Private,4,,Occupied,2024-05-09
R00625,L004,Semi-Private,2,ADM09593,Occupied,2025-03-08
R00626,L005,Semi-Private,1,,Vacant,2024-12-19
R00627,L003,Private,4,ADM09696,Occupied,2024-06-01
R00628,L003,Private,2,ADM06901,Occupied,2024-12-17
R00629,L004,General,1,ADM08561,Occupied,2025-03-03
R00630,L002,ICU,4,ADM01585,Occupied,2025-04-18
R00631,L002,Private,1,,Occupied,2025-03-29
R00632,L001,Private,2,ADM03698,Occupied,2024-11-21
R00633,L005,General,1,ADM09753,Occupied,2024-04-26
R00634,L003,General,2,ADM00709,Occupied,2024-09-04
R00635,L005,Semi-Private,1,ADM00858,Vacant,2024-10-03
R00636,L005,Semi-Private,4,ADM07681,Occupied,2025-02-09
R00637,L003,General,2,ADM04559,Occupied,2024-09-09
R00638,L004,Semi-Private,2,ADM02908,Occupied,2024-11-11
R00639,L004,General,2,,Occupied,2024-08-15
R00640,L001,Semi-Private,4,ADM00113,Occupied,2024-07-11
R00641,L004,ICU,2,ADM07425,Vacant,2025-04-17
R00642,L002,Private,4,ADM08603,Occupied,2024-08-26
R00643,L002,General,4,,Occupied,2025-02-26
R00644,L001,Private,2,ADM00273,Occupied,2025-01-13
R00645,L003,ICU,2,ADM04921,Occupied,2025-02-03
R00646,L004,Semi-Private,4,ADM01334,Vacant,2025-01-12
R00647,L001,ICU,4,ADM09588,Vacant,2024-04-30
R00648,L005,Semi-Private,1,ADM05233,Occupied,2024-04-25
R00649,L004,ICU,4,ADM06231,Occupied,2025-01-14
R00650,L003,Private,1,ADM05569,Occupied,2025-04-03
R00651,L003,ICU,1,ADM09393,Occupied,2024-05-04
R00652,L001,ICU,4,ADM01859,Vacant,2025-02-23
R00653,L001,General,4,ADM08007,Occupied,2024-06-07
R00654,L003,ICU,2,ADM04546,Vacant,2025-03-03
R00655,L005,General,1,ADM09978,Occupied,2024-05-09
R00656,L002,General,4,ADM05077,Occupied,2024-05-09
R00657,L005,General,2,ADM06283,Occupied,2025-01-13
R00658,L004,General,2,ADM08017,Occupied,2024-08-19
R00659,L005,ICU,2,ADM00134,Occupied,2025-02-15
R00660,L003,General,2,ADM04213,Occupied,2024-11-20
R00661,L005,General,1,ADM03506,Occupied,2024-11-09
R00662,L001,Private,4,ADM09733,Occupied,2024-07-03
R00663,L003,ICU,1,,Occupied,2024-06-22
R00664,L002,Private,2,ADM05293,Occupied,2024-04-28
R00665,L003,ICU,4,ADM03091,Occupied,2024-07-17
R00666,L001,Private,2,,Vacant,2024-12-10
R00667,L004,Private,4,ADM09580,Vacant,2024-12-17
R00668,L002,General,2,,Occupied,2024-12-15
R00669,L004,ICU,4,ADM06638,Occupied,2024-07-08
R00670,L005,General,4,ADM08994,Vacant,2025-03-17
R00671,L001,Semi-Private,1,ADM08438,Occupied,2024-12-14
R00672,L004,ICU,1,ADM00199,Vacant,2024-10-21
R00673,L005,ICU,4,ADM00909,Occupied,2025-03-25
R00674,L003,ICU,4,,Occupied,2025-03-20
R00675,L001,Semi-Private,1,ADM05629,Occupied,2025-03-05
R00676,L003,Private,4,ADM03628,Vacant,2025-03-23
R00677,L002,ICU,1,ADM01661,Occupied,2024-08-18
R00678,L005,General,1,,Occupied,2024-06-09
R00679,L004,Private,1,ADM05237,Occupied,2024-09-07
R00680,L005,Semi-Private,1,ADM00594,Occupied,2024-09-18
R00681,L005,Private,1,ADM00726,Vacant,2024-11-20
R00682,L004,Private,4,ADM03110,Occupied,2024-07-28
R00683,L005,Semi-Private,1,ADM06121,Occupied,2024-06-14
R00684,L004,General,1,ADM07019,Occupied,2024-10-23
R00685,L005,Semi-Private,2,,Occupied,2025-01-07
R00686,L002,General,2,ADM02682,Occupied,2024-09-24
R00687,L004,Private,4,ADM02615,Occupied,2025-01-16
R00688,L002,Private,1,ADM01863,Occupied,2025-02-07
R00689,L001,Semi-Private,2,ADM01389,Occupied,2025-01-06
R00690,L001,General,4,ADM00143,Occupied,2025-04-07
R00691,L001,Private,2,ADM03060,Occupied,2025-01-15
R00692,L003,General,2,ADM07686,Occupied,2024-08-17
R00693,L001,General,1,,Occupied,2024-10-04
R00694,L004,Semi-Private,1,,Occupied,2024-12-11
R00695,L004,General,4,ADM07160,Occupied,2024-06-04
R00696,L003,Private,1,ADM00779,Occupied,2024-09-09
R00697,L005,ICU,4,ADM01714,Occupied,2025-02-09
R00698,L004,Private,2,ADM05123,Occupied,2024-08-14
R00699,L004,Semi-Private,2,ADM02700,Vacant,2024-04-29
R00700,L003,General,1,ADM05314,Occupied,2024-06-12
R00701,L003,Private,2,ADM07531,Vacant,2025-01-23
R00702,L003,ICU,2,ADM00028,Vacant,2024-04-28
R00703,L003,General,2,ADM03809,Vacant,2024-09-26
R00704,L003,Private,4,ADM04861,Occupied,2024-05-09
R00705,L005,Private,2,ADM03202,Occupied,2024-07-09
R00706,L005,ICU,2,ADM00822,Vacant,2024-09-14
R00707,L002,Semi-Private,4,ADM03923,Occupied,2025-04-01
R00708,L001,ICU,2,ADM00710,Vacant,2025-02-16
R00709,L003,ICU,1,,Occupied,2024-09-04
R00710,L005,Semi-Private,4,,Occupied,2024-09-13
R00711,L004,ICU,1,ADM08334,Vacant,2025-01-16
R00712,L002,Semi-Private,4,ADM03504,Vacant,2025-04-08
R00713,L001,ICU,1,ADM01508,Occupied,2024-12-29
R00714,L004,ICU,4,,Vacant,2024-07-20
R00715,L001,Private,4,ADM00088,Occupied,2024-12-23
R00716,L004,Semi-Private,4,ADM09165,Vacant,2025-01-07
R00717,L005,Private,1,ADM01842,Vacant,2025-02-06
R00718,L005,Private,1,ADM07012,Vacant,2024-07-20
R00719,L003,General,4,ADM02733,Occupied,2025-04-12
R00720,L005,Semi-Private,1,ADM01718,Occupied,2024-11-06
R00721,L002,Private,4,ADM02695,Vacant,2025-01-02
R00722,L004,Semi-Private,4,,Occupied,2025-02-11
R00723,L004,Semi-Private,4,ADM02902,Occupied,2024-08-12
R00724,L004,ICU,2,ADM00381,Vacant,2025-01-21
R00725,L004,General,2,ADM09196,Occupied,2025-03-14
R00726,L003,Private,2,ADM03609,Occupied,2024-09-25
R00727,L003,General,1,ADM01548,Vacant,2024-05-06
R00728,L002,General,4,ADM05086,Occupied,2025-01-19
R00729,L002,Private,1,,Occupied,2025-01-01
R00730,L005,Semi-Private,2,ADM02102,Occupied,2025-04-04
R00731,L002,General,1,ADM06661,Occupied,2025-04-01
R00732,L005,General,2,,Occupied,2024-10-30
R00733,L002,Private,1,ADM08952,Occupied,2024-07-14
R00734,L003,Private,1,ADM07454,Vacant,2024-08-13
R00735,L003,ICU,4,ADM06637,Vacant,2024-04-28
R00736,L001,Semi-Private,2,ADM09366,Occupied,2024-12-06
R00737,L003,Semi-Private,2,ADM04227,Occupied,2024-10-16
R00738,L001,Private,2,ADM05832,Occupied,2024-09-06
R00739,L002,Semi-Private,2,ADM02595,Occupied,2024-05-22
R00740,L001,Private,4,ADM06054,Occupied,2024-12-06
R00741,L004,General,4,ADM02218,Occupied,2025-03-15
R00742,L004,Private,4,ADM01366,Vacant,2024-10-20
R00743,L004,ICU,2,ADM01706,Occupied,2024-11-18
R00744,L002,Semi-Private,1,,Occupied,2025-03-08
R00745,L002,General,1,ADM01350,Vacant,2024-12-19
R00746,L003,Private,4,,Occupied,2024-09-12
R00747,L004,ICU,4,,Occupied,2024-11-24
R00748,L001,ICU,2,ADM00782,Occupied,2024-05-02
R00749,L004,General,4,ADM01139,Occupied,2024-08-03
R00750,L002,ICU,4,ADM04100,Occupied,2024-04-25
R00751,L004,General,2,ADM01090,Vacant,2024-12-12
R00752,L004,ICU,2,,Occupied,2024-05-25
R00753,L005,ICU,2,ADM04026,Occupied,2024-08-16
R00754,L005,Semi-Private,2,ADM09840,Vacant,2025-01-08
R00755,L005,General,4,ADM09337,Occupied,2024-07-10
R00756,L005,General,1,ADM04953,Occupied,2024-12-20
R00757,L004,General,1,ADM01135,Vacant,2025-03-06
R00758,L003,General,4,ADM07232,Occupied,2024-10-11
R00759,L005,ICU,2,,Occupied,2024-12-11
R00760,L005,General,1,ADM04781,Occupied,2024-05-11
R00761,L005,ICU,4,ADM07958,Occupied,2024-05-08
R00762,L002,Semi-Private,1,ADM03907,Occupied,2024-12-28
R00763,L001,General,2,ADM06813,Occupied,2024-06-10
R00764,L002,Private,4,,Occupied,2024-10-04
R00765,L005,General,4,ADM07443,Occupied,2025-01-13
R00766,L001,ICU,2,ADM09599,Occupied,2025-02-17
R00767,L005,ICU,2,ADM04957,Occupied,2025-04-01
R00768,L004,Semi-Private,2,,Vacant,2024-10-07
R00769,L004,ICU,4,ADM04567,Occupied,2024-08-30
R00770,L003,ICU,4,ADM04948,Occupied,2024-04-30
R00771,L001,ICU,1,ADM06830,Vacant,2025-03-16
R00772,L003,ICU,4,,Occupied,2024-06-28
R00773,L005,Semi-Private,4,ADM09872,Occupied,2025-01-30
R00774,L001,General,4,ADM00514,Occupied,2024-09-14
R00775,L004,ICU,2,,Occupied,2024-06-23
R00776,L002,ICU,4,,Occupied,2025-01-11
R00777,L004,General,4,ADM06237,Occupied,2024-06-04
R00778,L002,ICU,4,ADM00454,Occupied,2024-07-26
R00779,L003,General,1,,Vacant,2025-01-11
R00780,L005,Semi-Private,1,ADM07675,Occupied,2024-09-03
R00781,L002,Semi-Private,1,ADM01264,Occupied,2024-07-07
R00782,L003,ICU,1,ADM06728,Vacant,2025-03-05
R00783,L005,ICU,4,ADM03838,Occupied,2024-10-08
R00784,L002,General,2,ADM08987,Occupied,2025-02-22
R00785,L001,ICU,2,ADM08641,Occupied,2025-03-11
R00786,L005,Semi-Private,2,ADM07814,Occupied,2025-04-20
R00787,L003,ICU,1,ADM02750,Occupied,2024-12-29
R00788,L001,Private,2,ADM01215,Occupied,2024-10-29
R00789,L001,Private,2,,Occupied,2024-05-20
R00790,L004,ICU,1,ADM06915,Occupied,2024-09-15
R00791,L005,ICU,2,ADM06667,Occupied,2024-10-13
R00792,L001,Private,2,,Occupied,2024-04-30
R00793,L003,ICU,2,,Occupied,2024-10-30
R00794,L004,General,2,ADM06541,Vacant,2024-10-02
R00795,L003,ICU,4,ADM05482,Vacant,2025-02-28
R00796,L002,General,1,,Occupied,2024-05-16
R00797,L001,Private,2,ADM06980,Occupied,2025-03-16
R00798,L004,Private,1,ADM00401,Vacant,2024-05-04
R00799,L003,Semi-Private,4,,Occupied,2024-07-30
R00800,L005,General,1,ADM09004,Vacant,2024-08-10
R00801,L005,General,2,,Occupied,2024-11-14
R00802,L003,Private,1,ADM08426,Occupied,2024-06-03
R00803,L005,Semi-Private,4,ADM09808,Occupied,2024-12-22
R00804,L001,ICU,1,ADM05796,Occupied,2025-04-11
R00805,L004,Semi-Private,2,ADM05522,Occupied,2025-03-05
R00806,L004,General,4,,Occupied,2024-09-24
R00807,L002,ICU,1,ADM00718,Occupied,2025-04-14
R00808,L001,Private,4,ADM00214,Occupied,2024-06-08
R00809,L001,ICU,1,ADM05459,Vacant,2024-05-12
R00810,L003,General,2,ADM00731,Occupied,2024-10-30
R00811,L005,Semi-Private,4,ADM02544,Occupied,2024-11-08
R00812,L001,Private,2,ADM09809,Occupied,2024-08-29
R00813,L002,General,1,ADM03225,Occupied,2024-07-24
R00814,L005,Semi-Private,1,ADM03246,Occupied,2024-12-20
R00815,L004,Private,2,ADM09059,Occupied,2024-09-06
R00816,L005,Private,1,ADM04196,Occupied,2025-02-07
R00817,L004,ICU,2,,Vacant,2024-08-15
R00818,L002,ICU,1,ADM03071,Occupied,2024-06-24
R00819,L004,General,2,ADM01428,Occupied,2024-04-26
R00820,L004,Private,1,,Occupied,2024-07-05
R00821,L005,General,4,ADM08059,Vacant,2024-06-01
R00822,L003,Semi-Private,2,ADM09062,Occupied,2024-05-20
R00823,L005,Private,1,ADM09476,Occupied,2024-09-18
R00824,L003,Private,2,ADM05115,Vacant,2024-08-03
R00825,L003,Semi-Private,1,ADM09767,Occupied,2024-12-07
R00826,L005,General,2,ADM05234,Occupied,2025-02-27
R00827,L004,ICU,1,ADM09866,Occupied,2024-09-23
R00828,L001,General,1,ADM02588,Occupied,2024-07-11
R00829,L001,Private,1,,Vacant,2024-07-24
R00830,L004,Private,4,ADM09607,Occupied,2024-05-06
R00831,L004,General,1,,Occupied,2024-06-21
R00832,L005,Private,1,ADM08096,Occupied,2025-01-20
R00833,L003,General,1,ADM03980,Vacant,2024-09-02
R00834,L002,ICU,4,ADM01047,Occupied,2024-06-23
R00835,L004,Semi-Private,4,,Occupied,2025-01-16
R00836,L004,General,4,ADM08779,Vacant,2024-12-12
R00837,L003,ICU,1,ADM06842,Occupied,2025-03-12
R00838,L004,ICU,1,ADM09019,Occupied,2025-01-16
R00839,L005,ICU,4,,Occupied,2024-11-11
R00840,L005,Semi-Private,1,ADM04294,Occupied,2025-04-19
R00841,L003,Private,2,,Occupied,2024-07-15
R00842,L004,General,1,ADM06011,Occupied,2024-07-19
R00843,L005,Semi-Private,1,ADM09831,Occupied,2024-10-26
R00844,L005,Private,4,ADM08088,Occupied,2024-08-30
R00845,L005,ICU,2,ADM08524,Occupied,2024-07-06
R00846,L004,ICU,1,ADM02352,Occupied,2024-10-08
R00847,L001,ICU,1,ADM00730,Occupied,2024-04-24
R00848,L001,General,4,ADM03358,Occupied,2024-06-27
R00849,L003,Semi-Private,4,ADM04970,Occupied,2025-03-13
R00850,L004,ICU,4,ADM01349,Occupied,2024-08-23
R00851,L003,General,4,ADM09599,Occupied,2024-06-28
R00852,L004,Semi-Private,4,ADM05812,Occupied,2024-11-26
R00853,L002,General,2,ADM08334,Occupied,2024-06-29
R00854,L002,Private,1,ADM04522,Occupied,2024-11-27
R00855,L005,General,1,,Occupied,2025-04-11
R00856,L002,Semi-Private,4,,Occupied,2024-08-22
R00857,L003,Semi-Private,1,ADM09317,Occupied,2025-02-17
R00858,L005,Semi-Private,4,,Vacant,2024-12-24
R00859,L005,General,1,ADM07001,Occupied,2024-07-26
R00860,L005,Private,2,ADM08834,Occupied,2024-07-02
R00861,L003,General,1,,Vacant,2024-09-23
R00862,L002,Semi-Private,4,,Occupied,2024-09-07
R00863,L001,Semi-Private,1,ADM06109,Occupied,2024-12-02
R00864,L002,Private,4,ADM04755,Occupied,2024-05-19
R00865,L001,Semi-Private,2,,Vacant,2024-08-08
R00866,L002,General,4,ADM02667,Occupied,2024-08-17
R00867,L002,ICU,2,ADM03106,Occupied,2024-04-24
R00868,L003,General,2,,Vacant,2024-08-06
R00869,L005,ICU,4,ADM09317,Vacant,2024-06-22
R00870,L005,ICU,2,ADM04606,Occupied,2024-07-14
R00871,L004,Private,1,ADM08510,Occupied,2024-04-26
R00872,L003,ICU,1,ADM08923,Occupied,2024-04-26
R00873,L001,Private,4,,Occupied,2025-01-28
R00874,L003,Private,4,ADM03523,Occupied,2024-06-26
R00875,L002,Semi-Private,2,ADM08692,Occupied,2024-09-29
R00876,L001,General,4,ADM09622,Occupied,2024-11-25
R00877,L001,Private,2,ADM04578,Occupied,2025-01-04
R00878,L004,ICU,4,ADM01668,Vacant,2024-07-05
R00879,L002,ICU,2,ADM05807,Vacant,2024-06-29
R00880,L005,General,2,ADM09222,Occupied,2024-10-10
R00881,L003,ICU,2,ADM00676,Vacant,2025-01-14
R00882,L001,Semi-Private,4,,Occupied,2025-03-06
R00883,L005,ICU,1,ADM02690,Occupied,2025-01-14
R00884,L002,General,4,ADM03034,Occupied,2024-11-03
R00885,L004,Private,4,ADM05581,Occupied,2025-04-04
R00886,L001,Semi-Private,4,ADM04475,Occupied,2025-01-03
R00887,L005,Private,1,ADM03795,Occupied,2024-07-07
R00888,L004,Private,4,,Occupied,2025-02-02
R00889,L001,ICU,2,ADM09581,Occupied,2025-03-19
R00890,L003,Semi-Private,4,ADM07254,Vacant,2024-09-16
R00891,L003,Private,1,ADM04911,Occupied,2024-05-20
R00892,L003,ICU,2,ADM06628,Occupied,2024-11-04
R00893,L002,ICU,4,ADM03659,Occupied,2024-05-01
R00894,L004,Private,1,,Vacant,2025-03-05
R00895,L005,ICU,1,,Occupied,2024-11-11
R00896,L002,ICU,2,ADM05871,Occupied,2025-02-22
R00897,L004,Semi-Private,4,ADM01689,Occupied,2024-11-04
R00898,L003,Semi-Private,1,ADM06992,Occupied,2024-07-28
R00899,L002,Semi-Private,2,ADM09976,Occupied,2025-04-11
R00900,L004,Private,2,ADM05867,Occupied,2024-11-27
R00901,L005,Private,4,ADM06752,Vacant,2024-11-27
R00902,L002,Semi-Private,4,ADM09573,Occupied,2024-05-11
R00903,L003,Private,2,ADM00011,Occupied,2024-07-22
R00904,L002,ICU,4,,Occupied,2024-12-23
R00905,L002,General,1,,Occupied,2024-08-19
R00906,L005,ICU,1,ADM05667,Vacant,2024-04-28
R00907,L002,Private,2,ADM03567,Vacant,2024-05-05
R00908,L003,Semi-Private,1,ADM01070,Occupied,2025-02-06
R00909,L002,ICU,4,ADM02936,Occupied,2025-02-12
R00910,L005,General,4,ADM00130,Vacant,2024-10-11
R00911,L002,ICU,1,ADM01414,Occupied,2024-12-28
R00912,L001,General,4,ADM04705,Occupied,2024-06-19
R00913,L003,General,4,ADM00517,Occupied,2025-01-01
R00914,L002,General,4,ADM08335,Occupied,2025-04-01
