Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT00516,S0169,2025-03-08,Sick,Night,L002
AT00517,S0031,2024-12-17,Sick,Night,L003
AT00518,S0468,2024-10-12,Absent,Afternoon,L005
AT00519,S0111,2025-04-10,Absent,Morning,L002
AT00520,S0169,2024-09-18,Sick,Afternoon,L005
AT00521,S0392,2024-07-19,Present,Afternoon,L005
AT00522,S0174,2024-05-08,Sick,Night,L005
AT00523,S0353,2024-12-17,Absent,Afternoon,L004
AT00524,S0407,2025-02-18,Present,Afternoon,L005
AT00525,S0134,2024-08-28,Sick,Night,L002
AT00526,S0461,2024-11-26,Absent,Morning,L003
AT00527,S0222,2024-12-28,Leave,Morning,L002
AT00528,S0040,2024-08-12,Leave,Morning,L001
AT00529,S0068,2024-07-20,Sick,Morning,L001
AT00530,S0492,2024-12-03,Leave,Morning,L003
AT00531,S0079,2024-08-04,Leave,Afternoon,L003
AT00532,S0479,2024-11-24,Sick,Night,L005
AT00533,S0432,2024-09-16,Present,Afternoon,L003
AT00534,S0494,2025-03-07,Present,Afternoon,L004
AT00535,S0180,2025-02-26,Leave,Night,L004
AT00536,S0022,2024-06-22,Leave,Afternoon,L002
AT00537,S0012,2024-04-24,Present,Afternoon,L002
AT00538,S0221,2024-07-12,Present,Night,L004
AT00539,S0249,2024-05-31,Absent,Afternoon,L005
AT00540,S0336,2024-11-06,Leave,Afternoon,L002
AT00541,S0370,2024-09-21,Absent,Morning,L003
AT00542,S0040,2024-06-26,Present,Night,L003
AT00543,S0074,2024-12-03,Sick,Night,L005
AT00544,S0115,2024-11-13,Present,Morning,L001
AT00545,S0372,2024-12-13,Sick,Night,L001
AT00546,S0064,2024-07-06,Present,Night,L004
AT00547,S0298,2024-07-27,Leave,Afternoon,L005
AT00548,S0342,2024-06-06,Leave,Morning,L003
AT00549,S0207,2024-05-15,Absent,Morning,L004
AT00550,S0024,2024-07-31,Sick,Night,L003
AT00551,S0338,2024-08-22,Absent,Night,L003
AT00552,S0173,2024-07-15,Present,Night,L001
AT00553,S0223,2024-08-13,Sick,Morning,L005
AT00554,S0207,2025-01-25,Absent,Morning,L005
AT00555,S0461,2025-03-23,Absent,Night,L001
AT00556,S0240,2024-05-31,Absent,Afternoon,L005
AT00557,S0147,2025-01-06,Absent,Morning,L003
AT00558,S0020,2024-10-29,Absent,Morning,L005
AT00559,S0366,2024-10-21,Present,Night,L001
AT00560,S0360,2025-02-23,Leave,Night,L003
AT00561,S0401,2025-02-02,Leave,Afternoon,L001
AT00562,S0485,2024-08-23,Leave,Afternoon,L003
AT00563,S0499,2025-02-26,Sick,Afternoon,L002
AT00564,S0127,2024-09-05,Absent,Afternoon,L004
AT00565,S0012,2024-11-22,Leave,Afternoon,L002
AT00566,S0037,2024-11-14,Leave,Night,L004
AT00567,S0046,2024-08-16,Leave,Morning,L004
AT00568,S0075,2024-05-26,Leave,Morning,L005
AT00569,S0246,2024-06-25,Absent,Afternoon,L005
AT00570,S0319,2024-11-02,Present,Morning,L004
AT00571,S0033,2025-03-03,Present,Morning,L004
AT00572,S0065,2024-06-04,Leave,Morning,L002
AT00573,S0309,2024-06-06,Absent,Afternoon,L002
AT00574,S0256,2024-09-18,Absent,Night,L002
AT00575,S0490,2024-10-14,Sick,Afternoon,L001
AT00576,S0014,2025-01-25,Absent,Night,L003
AT00577,S0057,2025-02-18,Absent,Afternoon,L002
AT00578,S0241,2025-02-06,Present,Morning,L004
AT00579,S0475,2024-12-13,Absent,Afternoon,L004
AT00580,S0003,2024-07-07,Absent,Morning,L001
AT00581,S0280,2024-08-07,Present,Morning,L003
AT00582,S0129,2025-03-01,Leave,Night,L001
AT00583,S0104,2024-11-09,Leave,Night,L005
AT00584,S0457,2025-02-28,Sick,Morning,L002
AT00585,S0031,2025-01-23,Present,Morning,L005
AT00586,S0446,2024-10-31,Leave,Morning,L004
AT00587,S0118,2024-06-17,Sick,Night,L005
AT00588,S0177,2024-11-21,Absent,Morning,L002
AT00589,S0407,2024-09-20,Sick,Afternoon,L001
AT00590,S0340,2025-01-05,Sick,Night,L002
AT00591,S0467,2024-07-18,Absent,Afternoon,L003
AT00592,S0356,2025-04-19,Absent,Morning,L001
AT00593,S0057,2025-03-14,Leave,Night,L003
AT00594,S0096,2024-08-24,Absent,Night,L004
AT00595,S0002,2024-07-09,Absent,Morning,L002
AT00596,S0191,2024-07-31,Present,Afternoon,L005
AT00597,S0034,2024-11-27,Absent,Morning,L004
AT00598,S0164,2024-06-24,Sick,Night,L005
AT00599,S0213,2024-12-11,Present,Afternoon,L003
AT00600,S0108,2024-10-17,Absent,Night,L002
AT00601,S0143,2025-04-22,Present,Afternoon,L002
AT00602,S0318,2024-11-27,Absent,Morning,L001
AT00603,S0294,2024-05-05,Absent,Afternoon,L001
AT00604,S0307,2024-11-20,Absent,Afternoon,L001
AT00605,S0145,2024-06-16,Present,Afternoon,L002
AT00606,S0216,2024-06-18,Absent,Afternoon,L002
AT00607,S0084,2024-11-24,Leave,Afternoon,L004
AT00608,S0440,2024-09-04,Present,Morning,L004
AT00609,S0244,2025-02-28,Sick,Afternoon,L004
AT00610,S0072,2025-02-19,Absent,Night,L005
AT00611,S0331,2025-02-10,Absent,Afternoon,L005
AT00612,S0149,2024-06-25,Present,Morning,L004
AT00613,S0288,2024-11-20,Sick,Afternoon,L003
AT00614,S0129,2024-05-11,Present,Afternoon,L005
AT00615,S0034,2025-01-04,Sick,Morning,L003
AT00616,S0029,2024-05-27,Present,Morning,L004
AT00617,S0035,2024-06-03,Absent,Afternoon,L005
AT00618,S0112,2024-09-25,Absent,Afternoon,L002
AT00619,S0019,2024-11-04,Present,Afternoon,L004
AT00620,S0214,2024-05-18,Leave,Afternoon,L003
AT00621,S0469,2024-05-27,Present,Morning,L003
AT00622,S0215,2024-05-15,Absent,Morning,L002
AT00623,S0382,2024-12-01,Leave,Afternoon,L001
AT00624,S0283,2024-10-13,Sick,Night,L004
AT00625,S0142,2024-04-24,Leave,Night,L001
AT00626,S0168,2024-05-25,Absent,Night,L004
AT00627,S0447,2024-05-09,Leave,Night,L004
AT00628,S0028,2025-02-15,Leave,Morning,L002
AT00629,S0035,2025-04-21,Absent,Night,L004
AT00630,S0132,2025-03-05,Leave,Afternoon,L005
AT00631,S0049,2024-07-15,Leave,Morning,L005
AT00632,S0351,2024-11-28,Absent,Night,L002
AT00633,S0091,2025-01-19,Present,Night,L002
AT00634,S0314,2024-05-31,Sick,Night,L002
AT00635,S0479,2024-08-31,Present,Night,L002
AT00636,S0133,2024-12-29,Leave,Night,L004
AT00637,S0228,2025-01-23,Leave,Morning,L001
AT00638,S0145,2024-06-21,Present,Night,L005
AT00639,S0144,2024-11-14,Absent,Night,L002
AT00640,S0449,2024-06-13,Sick,Morning,L003
AT00641,S0054,2025-01-31,Absent,Morning,L002
AT00642,S0165,2024-11-04,Leave,Morning,L003
AT00643,S0126,2025-01-14,Present,Night,L003
AT00644,S0380,2024-06-22,Present,Night,L004
AT00645,S0173,2025-03-14,Leave,Morning,L004
AT00646,S0324,2024-05-15,Sick,Afternoon,L002
AT00647,S0255,2024-10-31,Leave,Night,L005
AT00648,S0380,2025-03-24,Sick,Afternoon,L005
AT00649,S0292,2024-08-07,Leave,Night,L004
AT00650,S0314,2024-11-17,Sick,Night,L005
AT00651,S0220,2025-02-06,Leave,Night,L001
AT00652,S0279,2024-08-30,Leave,Afternoon,L003
AT00653,S0209,2024-08-10,Sick,Afternoon,L002
AT00654,S0081,2024-12-13,Absent,Afternoon,L001
AT00655,S0304,2024-06-11,Absent,Morning,L003
AT00656,S0182,2024-08-14,Sick,Afternoon,L001
AT00657,S0307,2025-01-12,Absent,Night,L001
AT00658,S0437,2025-02-11,Leave,Afternoon,L005
AT00659,S0178,2025-03-08,Leave,Night,L003
AT00660,S0140,2024-08-04,Sick,Morning,L001
AT00661,S0070,2024-06-02,Absent,Afternoon,L004
AT00662,S0090,2024-06-23,Absent,Night,L003
AT00663,S0402,2025-02-12,Present,Night,L005
AT00664,S0405,2024-10-16,Absent,Afternoon,L005
AT00665,S0444,2025-04-16,Leave,Night,L004
AT00666,S0448,2024-12-27,Present,Morning,L005
AT00667,S0120,2024-12-11,Leave,Night,L005
AT00668,S0320,2024-10-14,Sick,Morning,L001
AT00669,S0202,2024-06-30,Absent,Afternoon,L005
AT00670,S0229,2025-03-28,Absent,Morning,L001
AT00671,S0439,2024-10-20,Absent,Morning,L002
AT00672,S0036,2025-01-13,Present,Afternoon,L005
AT00673,S0124,2024-04-24,Present,Afternoon,L002
AT00674,S0487,2024-07-10,Present,Morning,L003
AT00675,S0123,2025-01-04,Absent,Afternoon,L003
AT00676,S0171,2025-04-11,Present,Night,L002
AT00677,S0310,2025-01-03,Leave,Afternoon,L001
AT00678,S0205,2024-07-28,Present,Afternoon,L005
AT00679,S0205,2024-12-21,Sick,Afternoon,L003
AT00680,S0105,2025-03-13,Absent,Night,L002
AT00681,S0143,2024-07-14,Present,Afternoon,L004
AT00682,S0386,2024-11-02,Leave,Morning,L003
AT00683,S0378,2024-08-03,Sick,Morning,L003
AT00684,S0261,2024-04-28,Leave,Morning,L002
AT00685,S0451,2024-06-20,Sick,Night,L002
AT00686,S0372,2024-11-12,Present,Night,L005
AT00687,S0459,2024-05-15,Absent,Morning,L005
AT00688,S0192,2025-02-27,Absent,Afternoon,L003
AT00689,S0407,2025-03-12,Present,Night,L001
AT00690,S0371,2025-01-26,Absent,Night,L005
AT00691,S0086,2024-08-03,Absent,Afternoon,L003
AT00692,S0066,2024-04-26,Sick,Morning,L004
AT00693,S0240,2025-02-15,Leave,Morning,L001
AT00694,S0058,2024-08-17,Leave,Morning,L004
AT00695,S0388,2024-08-08,Absent,Afternoon,L002
AT00696,S0014,2024-07-01,Present,Afternoon,L004
AT00697,S0089,2024-04-26,Sick,Morning,L001
AT00698,S0157,2024-06-07,Present,Morning,L005
AT00699,S0399,2025-01-12,Absent,Morning,L004
AT00700,S0315,2024-06-17,Leave,Afternoon,L001
AT00701,S0235,2024-10-05,Present,Morning,L001
AT00702,S0322,2024-08-25,Absent,Afternoon,L003
AT00703,S0278,2024-07-28,Absent,Morning,L003
AT00704,S0268,2024-05-25,Sick,Night,L003
AT00705,S0331,2024-12-23,Sick,Morning,L005
AT00706,S0493,2025-01-23,Sick,Afternoon,L002
AT00707,S0043,2025-04-23,Sick,Morning,L003
AT00708,S0388,2024-12-05,Leave,Night,L002
AT00709,S0358,2024-10-17,Present,Afternoon,L001
AT00710,S0286,2024-09-22,Leave,Afternoon,L005
AT00711,S0373,2024-12-11,Absent,Afternoon,L003
AT00712,S0186,2024-10-01,Sick,Night,L004
AT00713,S0184,2024-06-14,Sick,Morning,L005
AT00714,S0393,2024-12-01,Sick,Morning,L002
AT00715,S0417,2024-04-26,Present,Morning,L005
AT00716,S0348,2024-12-14,Present,Morning,L001
AT00717,S0461,2024-07-14,Leave,Morning,L005
AT00718,S0128,2024-07-07,Present,Night,L003
AT00719,S0017,2024-12-26,Absent,Afternoon,L003
AT00720,S0500,2024-07-19,Leave,Afternoon,L005
AT00721,S0150,2024-10-04,Present,Morning,L004
AT00722,S0255,2024-08-20,Present,Morning,L001
AT00723,S0072,2024-10-09,Absent,Morning,L005
AT00724,S0361,2024-08-04,Leave,Night,L003
AT00725,S0454,2024-11-30,Absent,Night,L005
AT00726,S0247,2025-04-10,Leave,Afternoon,L002
AT00727,S0271,2024-07-08,Absent,Morning,L001
AT00728,S0373,2024-08-07,Leave,Night,L005
AT00729,S0336,2024-09-17,Leave,Afternoon,L004
AT00730,S0134,2024-06-26,Present,Morning,L002
AT00731,S0425,2024-08-11,Absent,Night,L004
AT00732,S0365,2024-12-16,Absent,Morning,L001
AT00733,S0042,2025-01-02,Present,Afternoon,L003
AT00734,S0010,2025-03-02,Sick,Afternoon,L003
AT00735,S0386,2024-09-13,Sick,Morning,L004
AT00736,S0337,2024-11-20,Leave,Morning,L003
AT00737,S0427,2024-12-17,Present,Morning,L004
AT00738,S0362,2025-02-16,Present,Afternoon,L001
AT00739,S0083,2024-06-29,Absent,Morning,L002
AT00740,S0150,2024-07-25,Sick,Afternoon,L004
AT00741,S0196,2024-09-12,Sick,Night,L002
AT00742,S0045,2025-01-02,Sick,Night,L001
AT00743,S0331,2025-01-10,Leave,Morning,L003
AT00744,S0466,2024-07-26,Sick,Night,L005
AT00745,S0335,2025-04-19,Leave,Afternoon,L001
AT00746,S0325,2024-08-18,Absent,Night,L004
AT00747,S0016,2025-04-24,Absent,Morning,L003
AT00748,S0484,2025-03-13,Sick,Afternoon,L005
AT00749,S0386,2025-04-14,Leave,Morning,L001
AT00750,S0083,2024-12-02,Present,Night,L001
AT00751,S0176,2025-01-22,Sick,Night,L001
AT00752,S0068,2024-06-21,Absent,Afternoon,L005
AT00753,S0021,2024-12-07,Absent,Afternoon,L005
AT00754,S0007,2024-11-29,Present,Morning,L004
AT00755,S0375,2025-03-05,Sick,Morning,L005
AT00756,S0166,2025-01-13,Present,Morning,L002
AT00757,S0356,2025-03-26,Leave,Morning,L003
AT00758,S0040,2024-09-30,Absent,Night,L001
AT00759,S0373,2024-12-25,Leave,Afternoon,L003
AT00760,S0004,2024-09-13,Present,Night,L002
AT00761,S0166,2025-03-10,Sick,Afternoon,L001
AT00762,S0037,2024-11-17,Absent,Morning,L005
AT00763,S0287,2024-12-25,Leave,Morning,L002
AT00764,S0265,2025-02-23,Present,Afternoon,L004
AT00765,S0439,2024-10-01,Sick,Night,L003
AT00766,S0276,2024-07-18,Absent,Night,L004
AT00767,S0456,2024-11-16,Leave,Morning,L002
AT00768,S0019,2025-02-04,Sick,Night,L005
AT00769,S0096,2025-03-29,Present,Morning,L004
AT00770,S0044,2024-07-02,Present,Morning,L001
AT00771,S0058,2024-12-14,Absent,Afternoon,L005
AT00772,S0296,2024-07-20,Sick,Morning,L004
AT00773,S0356,2025-01-25,Absent,Night,L003
AT00774,S0281,2025-01-09,Absent,Morning,L003
AT00775,S0492,2024-11-16,Present,Morning,L002
AT00776,S0331,2024-09-25,Absent,Morning,L004
AT00777,S0283,2024-08-04,Leave,Afternoon,L003
AT00778,S0041,2024-08-09,Leave,Night,L001
AT00779,S0397,2025-03-20,Present,Afternoon,L003
AT00780,S0499,2024-12-14,Sick,Afternoon,L005
AT00781,S0174,2024-06-09,Leave,Night,L004
AT00782,S0213,2025-03-25,Leave,Night,L005
AT00783,S0009,2024-12-02,Absent,Night,L005
AT00784,S0148,2024-12-12,Absent,Afternoon,L002
AT00785,S0198,2025-03-20,Sick,Night,L005
AT00786,S0281,2025-03-31,Leave,Morning,L002
AT00787,S0042,2025-04-23,Absent,Afternoon,L005
AT00788,S0440,2024-12-03,Absent,Afternoon,L003
AT00789,S0147,2024-12-02,Sick,Morning,L002
AT00790,S0294,2024-08-24,Absent,Night,L004
AT00791,S0046,2024-07-06,Absent,Afternoon,L005
AT00792,S0460,2024-06-03,Leave,Afternoon,L001
AT00793,S0093,2024-09-30,Absent,Afternoon,L004
AT00794,S0254,2024-12-12,Sick,Morning,L002
AT00795,S0273,2024-05-17,Present,Afternoon,L001
AT00796,S0234,2025-02-27,Present,Morning,L003
AT00797,S0095,2024-08-01,Leave,Afternoon,L002
AT00798,S0059,2024-06-06,Leave,Afternoon,L001
AT00799,S0021,2024-06-20,Present,Night,L003
AT00800,S0337,2024-11-09,Leave,Afternoon,L002
AT00801,S0397,2024-12-14,Leave,Afternoon,L005
AT00802,S0087,2024-08-02,Leave,Morning,L004
AT00803,S0429,2024-12-26,Sick,Morning,L003
AT00804,S0372,2024-09-02,Present,Morning,L002
AT00805,S0291,2024-12-29,Present,Morning,L002
AT00806,S0116,2025-01-29,Absent,Morning,L003
AT00807,S0045,2024-07-11,Present,Afternoon,L003
AT00808,S0425,2025-03-29,Present,Night,L003
AT00809,S0235,2024-09-06,Sick,Night,L001
AT00810,S0102,2025-03-28,Leave,Morning,L004
AT00811,S0275,2024-08-12,Present,Afternoon,L003
AT00812,S0196,2024-08-04,Present,Afternoon,L003
AT00813,S0147,2024-07-25,Absent,Night,L004
AT00814,S0432,2024-09-10,Leave,Afternoon,L003
AT00815,S0066,2024-05-04,Leave,Morning,L001
AT00816,S0037,2024-08-14,Absent,Night,L005
AT00817,S0484,2024-10-28,Leave,Morning,L002
AT00818,S0447,2025-01-30,Absent,Night,L002
AT00819,S0467,2024-10-15,Absent,Morning,L003
AT00820,S0322,2024-06-14,Sick,Morning,L004
AT00821,S0278,2024-10-25,Leave,Morning,L005
AT00822,S0284,2024-09-13,Sick,Night,L004
AT00823,S0137,2024-12-13,Leave,Morning,L001
AT00824,S0125,2024-07-27,Absent,Night,L003
AT00825,S0347,2025-03-28,Absent,Afternoon,L002
AT00826,S0282,2024-06-03,Absent,Morning,L003
AT00827,S0144,2024-12-09,Sick,Afternoon,L003
AT00828,S0396,2024-09-02,Present,Morning,L004
AT00829,S0102,2024-11-02,Leave,Afternoon,L003
AT00830,S0263,2024-11-01,Sick,Morning,L001
AT00831,S0442,2024-07-27,Sick,Night,L005
AT00832,S0325,2024-08-19,Absent,Morning,L004
AT00833,S0477,2024-08-12,Leave,Night,L001
AT00834,S0238,2025-01-05,Sick,Night,L003
AT00835,S0448,2024-08-05,Present,Morning,L002
AT00836,S0310,2024-06-08,Sick,Morning,L003
AT00837,S0315,2024-10-17,Sick,Night,L005
AT00838,S0245,2024-12-30,Absent,Afternoon,L004
AT00839,S0280,2025-04-02,Absent,Morning,L003
AT00840,S0260,2025-02-27,Absent,Morning,L001
AT00841,S0195,2024-05-08,Leave,Night,L001
AT00842,S0222,2024-06-22,Sick,Night,L003
AT00843,S0257,2024-10-28,Absent,Afternoon,L005
AT00844,S0487,2025-04-14,Present,Night,L004
AT00845,S0492,2025-04-02,Leave,Night,L004
AT00846,S0168,2024-10-22,Absent,Morning,L004
AT00847,S0240,2024-08-28,Sick,Night,L001
AT00848,S0099,2024-11-18,Leave,Night,L002
AT00849,S0286,2024-12-10,Sick,Morning,L001
AT00850,S0229,2024-05-28,Sick,Morning,L001
AT00851,S0152,2025-03-12,Present,Night,L004
AT00852,S0143,2024-09-23,Leave,Afternoon,L001
AT00853,S0381,2025-03-31,Present,Morning,L004
AT00854,S0274,2024-12-25,Absent,Morning,L004
AT00855,S0071,2025-04-17,Sick,Night,L001
AT00856,S0254,2025-01-19,Present,Night,L003
AT00857,S0475,2024-11-30,Present,Night,L003
AT00858,S0298,2024-10-05,Present,Afternoon,L003
AT00859,S0058,2025-02-12,Leave,Night,L003
AT00860,S0436,2024-06-26,Sick,Night,L003
AT00861,S0125,2024-08-21,Absent,Morning,L002
AT00862,S0379,2024-08-31,Leave,Afternoon,L001
AT00863,S0362,2024-09-14,Present,Afternoon,L005
AT00864,S0204,2025-02-27,Absent,Night,L001
AT00865,S0042,2025-01-27,Sick,Morning,L001
AT00866,S0351,2024-08-07,Absent,Night,L003
AT00867,S0362,2025-01-20,Present,Afternoon,L003
AT00868,S0416,2025-01-16,Present,Morning,L004
AT00869,S0155,2024-10-08,Present,Afternoon,L002
AT00870,S0200,2025-02-07,Sick,Morning,L004
AT00871,S0146,2025-01-14,Present,Morning,L004
AT00872,S0340,2024-09-09,Sick,Morning,L002
AT00873,S0408,2024-10-29,Leave,Morning,L004
AT00874,S0097,2025-04-24,Absent,Night,L001
AT00875,S0376,2024-12-25,Sick,Night,L002
AT00876,S0318,2024-05-08,Present,Morning,L003
AT00877,S0096,2024-07-27,Absent,Afternoon,L005
AT00878,S0386,2025-02-03,Absent,Night,L004
AT00879,S0261,2025-03-13,Leave,Morning,L001
AT00880,S0477,2025-03-09,Sick,Afternoon,L001
AT00881,S0456,2024-11-26,Absent,Morning,L003
AT00882,S0026,2024-11-17,Sick,Night,L004
AT00883,S0380,2024-12-07,Present,Night,L001
AT00884,S0450,2024-06-21,Absent,Afternoon,L003
AT00885,S0117,2024-07-20,Present,Night,L004
AT00886,S0037,2025-01-10,Sick,Afternoon,L005
AT00887,S0413,2025-01-26,Present,Afternoon,L005
AT00888,S0325,2024-11-26,Leave,Morning,L003
AT00889,S0432,2024-09-07,Leave,Morning,L005
AT00890,S0002,2025-04-07,Leave,Afternoon,L002
AT00891,S0283,2025-01-20,Sick,Morning,L002
AT00892,S0236,2025-03-05,Present,Morning,L004
AT00893,S0489,2024-11-08,Sick,Morning,L005
AT00894,S0471,2024-08-28,Absent,Afternoon,L005
AT00895,S0215,2024-11-07,Sick,Night,L005
AT00896,S0380,2024-06-26,Leave,Afternoon,L003
AT00897,S0072,2024-12-24,Present,Afternoon,L005
AT00898,S0212,2024-11-20,Absent,Afternoon,L005
AT00899,S0149,2025-02-19,Absent,Afternoon,L002
AT00900,S0198,2024-05-09,Sick,Night,L003
AT00901,S0401,2024-08-11,Absent,Morning,L005
AT00902,S0024,2024-10-20,Leave,Night,L003
AT00903,S0049,2024-10-05,Present,Morning,L004
AT00904,S0384,2024-08-09,Sick,Afternoon,L005
AT00905,S0483,2025-02-20,Absent,Night,L005
AT00906,S0104,2024-06-04,Leave,Morning,L004
AT00907,S0401,2024-05-10,Sick,Night,L004
AT00908,S0238,2024-05-18,Leave,Night,L005
AT00909,S0124,2025-01-15,Leave,Morning,L004
AT00910,S0154,2025-04-22,Sick,Afternoon,L003
AT00911,S0041,2024-05-17,Leave,Night,L003
AT00912,S0111,2024-08-11,Present,Night,L001
AT00913,S0242,2025-01-18,Present,Afternoon,L005
AT00914,S0030,2024-08-11,Absent,Night,L004
AT00915,S0236,2025-01-15,Absent,Night,L001
AT00916,S0056,2024-12-29,Absent,Morning,L002
AT00917,S0310,2024-11-29,Sick,Afternoon,L001
AT00918,S0190,2024-08-22,Leave,Afternoon,L001
AT00919,S0264,2024-07-31,Present,Afternoon,L002
AT00920,S0307,2024-08-22,Absent,Afternoon,L004
AT00921,S0169,2025-03-12,Present,Night,L002
AT00922,S0301,2024-12-12,Leave,Afternoon,L003
AT00923,S0440,2024-11-07,Sick,Night,L005
AT00924,S0333,2024-11-05,Leave,Afternoon,L003
AT00925,S0489,2024-10-14,Absent,Night,L005
AT00926,S0459,2024-09-06,Sick,Night,L002
AT00927,S0339,2024-10-01,Leave,Afternoon,L002
AT00928,S0009,2025-03-14,Absent,Afternoon,L005
AT00929,S0361,2024-08-31,Leave,Morning,L002
AT00930,S0053,2025-01-26,Sick,Night,L005
AT00931,S0109,2024-12-20,Sick,Afternoon,L004
AT00932,S0321,2025-02-10,Leave,Afternoon,L001
AT00933,S0036,2025-03-22,Leave,Afternoon,L004
AT00934,S0226,2024-06-29,Absent,Afternoon,L005
AT00935,S0240,2025-01-15,Present,Morning,L004
AT00936,S0210,2024-05-25,Leave,Morning,L003
AT00937,S0108,2024-12-10,Sick,Night,L001
AT00938,S0451,2025-04-12,Absent,Night,L002
AT00939,S0139,2025-03-19,Present,Morning,L005
AT00940,S0338,2024-08-15,Sick,Morning,L004
AT00941,S0036,2025-02-07,Absent,Morning,L002
AT00942,S0186,2024-08-08,Absent,Afternoon,L002
AT00943,S0150,2024-10-23,Leave,Night,L004
AT00944,S0497,2024-05-16,Absent,Morning,L005
AT00945,S0491,2024-06-02,Sick,Afternoon,L005
AT00946,S0492,2025-03-24,Absent,Afternoon,L004
AT00947,S0271,2024-07-19,Leave,Night,L004
AT00948,S0151,2025-01-26,Present,Night,L002
AT00949,S0154,2025-04-05,Sick,Afternoon,L004
AT00950,S0165,2024-06-27,Sick,Morning,L001
AT00951,S0116,2024-09-18,Leave,Night,L003
AT00952,S0111,2024-10-25,Leave,Night,L001
AT00953,S0189,2024-12-23,Present,Afternoon,L002
AT00954,S0137,2024-12-13,Absent,Night,L005
AT00955,S0356,2025-02-03,Absent,Morning,L003
AT00956,S0232,2025-01-02,Leave,Afternoon,L001
AT00957,S0043,2024-08-09,Present,Morning,L002
AT00958,S0491,2024-11-04,Absent,Afternoon,L001
AT00959,S0143,2025-02-25,Sick,Night,L001
AT00960,S0093,2024-06-17,Leave,Night,L003
AT00961,S0374,2025-01-19,Sick,Morning,L004
AT00962,S0088,2025-04-08,Absent,Night,L004
AT00963,S0212,2024-09-24,Leave,Morning,L005
AT00964,S0270,2025-04-07,Present,Night,L004
AT00965,S0424,2024-12-29,Absent,Afternoon,L003
AT00966,S0305,2025-02-06,Sick,Morning,L004
AT00967,S0131,2025-02-17,Absent,Afternoon,L002
AT00968,S0238,2025-01-16,Present,Night,L002
AT00969,S0117,2024-10-17,Present,Afternoon,L004
AT00970,S0176,2024-08-09,Absent,Morning,L005
AT00971,S0003,2024-10-11,Leave,Morning,L004
AT00972,S0120,2025-03-01,Leave,Night,L002
AT00973,S0109,2024-08-09,Absent,Afternoon,L005
AT00974,S0413,2024-10-30,Present,Morning,L002
AT00975,S0206,2024-10-02,Leave,Night,L003
AT00976,S0150,2024-11-01,Sick,Night,L004
AT00977,S0271,2024-10-22,Present,Morning,L002
AT00978,S0111,2024-09-30,Leave,Afternoon,L003
AT00979,S0412,2024-08-27,Present,Afternoon,L002
AT00980,S0295,2024-09-19,Present,Night,L005
AT00981,S0334,2025-02-21,Present,Morning,L005
AT00982,S0313,2024-12-21,Present,Morning,L001
AT00983,S0179,2025-01-11,Present,Night,L003
AT00984,S0198,2024-11-14,Leave,Morning,L004
AT00985,S0224,2024-10-19,Present,Night,L002
AT00986,S0135,2024-08-01,Sick,Night,L003
AT00987,S0108,2025-02-11,Absent,Night,L005
AT00988,S0467,2024-05-17,Leave,Afternoon,L004
AT00989,S0470,2024-11-12,Absent,Night,L001
AT00990,S0421,2025-01-04,Present,Morning,L001
AT00991,S0050,2024-10-07,Leave,Night,L004
AT00992,S0460,2024-07-04,Leave,Night,L005
AT00993,S0046,2024-07-18,Leave,Morning,L005
AT00994,S0420,2024-05-26,Absent,Afternoon,L001
AT00995,S0011,2024-07-13,Leave,Afternoon,L004
AT00996,S0476,2024-07-05,Leave,Afternoon,L005
AT00997,S0121,2024-05-09,Absent,Afternoon,L001
AT00998,S0261,2024-12-27,Leave,Morning,L005
AT00999,S0403,2025-02-01,Leave,Night,L003
AT01000,S0499,2025-02-17,Present,Morning,L001
AT01001,S0133,2024-04-25,Leave,Morning,L005
AT01002,S0202,2024-08-19,Absent,Morning,L005
AT01003,S0147,2025-02-03,Leave,Afternoon,L003
AT01004,S0181,2024-08-21,Present,Morning,L004
AT01005,S0092,2025-04-09,Absent,Morning,L004
AT01006,S0234,2024-06-15,Leave,Afternoon,L001
AT01007,S0374,2024-07-16,Present,Morning,L005
AT01008,S0114,2025-01-24,Present,Night,L005
AT01009,S0001,2024-09-11,Present,Morning,L001
AT01010,S0487,2024-12-21,Absent,Night,L004
