Hike_ID,Staff_ID,Hike_Date,Previous_Salary,New_Salary,Reason,Location_ID
H1757,S0393,2023-01-27,65740,75319,Cost of Living Adjustment,L005
H1758,S0414,2021-04-27,127619,143864,Performance Bonus,L004
H1759,S0271,2021-06-16,133713,159922,Promotion,L002
H1760,S0359,2024-11-28,108323,124830,Promotion,L005
H1761,S0483,2020-08-19,154608,180008,Cost of Living Adjustment,L004
H1762,S0277,2021-12-04,85476,99755,Performance Bonus,L003
H1763,S0464,2022-06-05,56033,66971,Performance Bonus,L004
H1764,S0484,2025-04-02,188119,212786,Annual Review,L002
H1765,S0163,2023-08-13,70792,84844,Performance Bonus,L004
H1766,S0420,2020-09-30,165421,193738,Performance Bonus,L004
H1767,S0324,2024-09-16,163807,175384,Cost of Living Adjustment,L002
H1768,S0034,2022-12-16,46892,50887,Performance Bonus,L005
H1769,S0258,2021-02-03,172369,201983,Cost of Living Adjustment,L003
H1770,S0218,2021-01-29,159873,169339,Performance Bonus,L004
H1771,S0375,2021-02-02,43772,48433,Performance Bonus,L005
H1772,S0314,2022-07-30,88891,99776,Promotion,L001
H1773,S0267,2020-12-26,40253,46251,Promotion,L004
H1774,S0195,2025-04-04,178856,190968,Promotion,L001
H1775,S0101,2025-01-14,160574,170768,Cost of Living Adjustment,L003
H1776,S0271,2024-09-02,77057,86127,Annual Review,L005
H1777,S0364,2021-03-12,144673,169638,Promotion,L003
H1778,S0113,2023-01-30,93050,98555,Promotion,L005
H1779,S0045,2024-03-01,81089,89651,Annual Review,L003
H1780,S0047,2022-12-09,175823,196145,Cost of Living Adjustment,L002
H1781,S0178,2021-12-27,91615,106160,Annual Review,L005
H1782,S0251,2021-10-22,91857,109067,Promotion,L003
H1783,S0419,2023-03-08,85163,92907,Annual Review,L005
H1784,S0294,2022-06-15,83578,94246,Promotion,L002
H1785,S0194,2024-10-08,132078,151889,Annual Review,L002
H1786,S0098,2021-04-05,120661,141981,Cost of Living Adjustment,L002
H1787,S0139,2021-01-03,119766,142359,Performance Bonus,L001
H1788,S0325,2021-05-16,93184,104526,Promotion,L004
H1789,S0118,2023-08-03,35623,38889,Annual Review,L001
H1790,S0134,2023-11-29,38136,44245,Annual Review,L002
H1791,S0492,2025-03-30,85942,94935,Annual Review,L004
H1792,S0283,2022-06-30,79177,86899,Promotion,L005
H1793,S0096,2025-02-27,102995,122759,Promotion,L005
H1794,S0214,2023-03-06,181819,209054,Cost of Living Adjustment,L004
H1795,S0009,2021-08-10,27072,29994,Promotion,L001
H1796,S0413,2022-03-04,130118,156001,Annual Review,L005
H1797,S0174,2021-09-09,28375,32497,Cost of Living Adjustment,L002
H1798,S0258,2022-07-28,160216,172324,Annual Review,L002
H1799,S0262,2021-03-05,173985,188792,Performance Bonus,L001
H1800,S0376,2021-06-23,89307,98227,Annual Review,L004
H1801,S0459,2022-03-03,33067,36678,Annual Review,L005
H1802,S0347,2022-12-03,100244,111084,Performance Bonus,L005
H1803,S0089,2021-01-17,93665,110169,Performance Bonus,L005
H1804,S0068,2021-07-27,85980,97358,Cost of Living Adjustment,L001
H1805,S0464,2021-03-20,145959,157465,Cost of Living Adjustment,L004
H1806,S0365,2023-01-28,124731,131151,Performance Bonus,L005
H1807,S0071,2021-06-06,153649,181738,Annual Review,L005
H1808,S0031,2023-12-16,36057,43241,Annual Review,L002
H1809,S0249,2024-08-29,94696,107004,Annual Review,L003
H1810,S0429,2025-04-16,64933,71850,Annual Review,L001
H1811,S0118,2021-06-12,109436,115519,Cost of Living Adjustment,L001
H1812,S0412,2021-06-18,173339,197638,Cost of Living Adjustment,L003
H1813,S0232,2021-01-27,95726,106111,Performance Bonus,L001
H1814,S0338,2021-09-30,159876,184478,Cost of Living Adjustment,L003
H1815,S0162,2021-04-16,119127,127600,Promotion,L003
H1816,S0014,2021-02-18,37575,42720,Performance Bonus,L001
H1817,S0200,2021-01-11,59932,68600,Performance Bonus,L004
H1818,S0310,2022-01-13,123195,139894,Promotion,L002
H1819,S0030,2023-04-13,168682,193206,Cost of Living Adjustment,L001
H1820,S0173,2022-08-25,41786,46498,Promotion,L003
H1821,S0032,2022-06-18,116563,135579,Cost of Living Adjustment,L001
H1822,S0378,2022-05-02,25012,27873,Annual Review,L004
H1823,S0301,2024-05-07,40487,42914,Annual Review,L002
H1824,S0048,2023-09-14,180753,216327,Promotion,L005
H1825,S0009,2021-05-13,47459,56625,Performance Bonus,L003
H1826,S0027,2024-03-20,57309,67100,Annual Review,L002
H1827,S0288,2021-07-26,188194,222883,Promotion,L001
H1828,S0344,2023-07-06,166143,186029,Annual Review,L005
H1829,S0459,2021-07-31,44459,52884,Cost of Living Adjustment,L005
H1830,S0229,2024-09-19,48251,57303,Cost of Living Adjustment,L003
H1831,S0006,2020-06-25,133308,147876,Annual Review,L002
H1832,S0291,2021-03-27,188152,208439,Annual Review,L003
H1833,S0491,2022-09-29,172035,201640,Promotion,L005
H1834,S0070,2022-09-16,27802,30897,Cost of Living Adjustment,L002
H1835,S0354,2024-03-28,70523,76101,Promotion,L003
H1836,S0031,2023-04-08,133012,156935,Annual Review,L003
H1837,S0378,2021-10-23,96313,112139,Performance Bonus,L005
H1838,S0405,2024-06-04,89787,103485,Annual Review,L004
H1839,S0131,2024-12-24,141303,157171,Performance Bonus,L004
H1840,S0438,2025-02-15,45238,50152,Promotion,L005
H1841,S0458,2021-01-24,76593,91830,Promotion,L004
H1842,S0284,2023-06-08,173788,195250,Performance Bonus,L003
H1843,S0407,2024-10-05,88622,105534,Promotion,L004
H1844,S0393,2020-12-24,155181,182019,Promotion,L002
H1845,S0439,2021-02-13,157003,168759,Annual Review,L003
H1846,S0165,2024-06-05,125703,141703,Promotion,L003
H1847,S0255,2022-10-26,139663,153744,Performance Bonus,L005
H1848,S0242,2022-09-05,96060,107685,Cost of Living Adjustment,L003
H1849,S0393,2020-05-15,70079,80284,Promotion,L003
H1850,S0135,2023-05-30,38163,45604,Performance Bonus,L002
H1851,S0303,2023-07-04,170441,199476,Cost of Living Adjustment,L005
H1852,S0214,2023-06-26,54090,62114,Promotion,L004
H1853,S0315,2022-08-26,154836,168966,Promotion,L002
H1854,S0068,2020-12-17,166482,189001,Cost of Living Adjustment,L005
H1855,S0493,2020-08-30,70084,81443,Annual Review,L004
H1856,S0177,2024-12-18,156665,177942,Cost of Living Adjustment,L001
H1857,S0334,2020-08-27,183242,205918,Performance Bonus,L002
H1858,S0376,2024-07-02,157622,178393,Performance Bonus,L004
H1859,S0432,2022-11-21,131780,140280,Annual Review,L002
H1860,S0426,2024-04-25,169471,183143,Annual Review,L002
H1861,S0257,2020-05-22,189026,201456,Performance Bonus,L004
H1862,S0422,2023-12-08,31252,36768,Performance Bonus,L001
H1863,S0123,2024-05-28,115722,128067,Performance Bonus,L002
H1864,S0146,2020-10-30,90787,107915,Promotion,L005
H1865,S0133,2023-09-01,93089,108324,Cost of Living Adjustment,L001
H1866,S0209,2024-05-21,37741,45147,Cost of Living Adjustment,L003
H1867,S0163,2020-08-06,73843,82925,Promotion,L004
H1868,S0214,2023-10-22,107096,116057,Performance Bonus,L001
H1869,S0111,2023-10-31,152498,178874,Cost of Living Adjustment,L001
H1870,S0281,2023-03-18,39464,46880,Annual Review,L001
H1871,S0088,2022-04-01,107162,117647,Cost of Living Adjustment,L003
H1872,S0134,2024-02-18,142347,164908,Promotion,L001
H1873,S0479,2022-04-06,147216,171879,Cost of Living Adjustment,L005
H1874,S0001,2023-12-26,46388,54742,Promotion,L005
H1875,S0174,2024-05-18,143623,159286,Annual Review,L005
H1876,S0137,2024-04-15,173815,191262,Promotion,L005
H1877,S0226,2021-11-04,129147,148049,Annual Review,L002
H1878,S0363,2022-03-17,91332,106448,Performance Bonus,L002
H1879,S0249,2021-10-28,177159,207300,Performance Bonus,L004
H1880,S0205,2024-10-20,98142,103332,Cost of Living Adjustment,L003
H1881,S0318,2024-11-02,108866,124609,Performance Bonus,L002
H1882,S0171,2022-11-23,35190,41206,Annual Review,L003
H1883,S0099,2022-11-02,167903,198450,Promotion,L004
H1884,S0369,2023-03-16,43560,49644,Promotion,L005
H1885,S0144,2021-10-21,165649,177447,Performance Bonus,L005
H1886,S0201,2025-04-07,49615,54708,Performance Bonus,L005
H1887,S0333,2020-11-05,28045,31020,Performance Bonus,L003
H1888,S0326,2022-02-18,121456,132998,Annual Review,L001
H1889,S0414,2023-11-21,181055,193458,Cost of Living Adjustment,L003
H1890,S0363,2023-10-13,85572,91696,Cost of Living Adjustment,L003
H1891,S0174,2021-09-13,97552,104391,Performance Bonus,L001
H1892,S0127,2024-02-05,149777,174464,Annual Review,L004
H1893,S0071,2023-09-22,112900,131264,Cost of Living Adjustment,L004
H1894,S0442,2021-03-14,69040,73637,Promotion,L005
H1895,S0051,2020-09-25,168870,199477,Promotion,L002
H1896,S0368,2022-09-17,76965,82268,Promotion,L005
H1897,S0163,2022-09-04,132681,140003,Promotion,L001
H1898,S0375,2022-09-27,148946,176788,Performance Bonus,L002
H1899,S0241,2023-03-11,42543,47342,Annual Review,L002
H1900,S0496,2021-07-17,41952,47903,Performance Bonus,L003
H1901,S0141,2020-10-05,128851,144114,Performance Bonus,L003
H1902,S0260,2021-06-14,185293,221090,Cost of Living Adjustment,L001
H1903,S0404,2021-07-06,184115,218171,Cost of Living Adjustment,L005
H1904,S0340,2022-07-20,41663,48455,Performance Bonus,L004
H1905,S0017,2024-12-30,97902,115146,Annual Review,L003
H1906,S0384,2024-11-15,146778,161962,Promotion,L004
H1907,S0080,2024-09-17,107971,128481,Promotion,L004
H1908,S0426,2025-02-21,81145,92671,Performance Bonus,L002
H1909,S0426,2024-08-24,55666,60262,Annual Review,L004
H1910,S0457,2022-02-26,152740,169181,Performance Bonus,L003
H1911,S0062,2022-04-21,122991,137530,Annual Review,L004
H1912,S0363,2024-06-30,87466,92984,Promotion,L001
H1913,S0076,2020-08-21,157294,185049,Cost of Living Adjustment,L005
H1914,S0273,2024-05-13,82241,91185,Performance Bonus,L004
H1915,S0114,2021-10-17,111674,122602,Promotion,L002
H1916,S0097,2023-10-13,187866,200696,Promotion,L003
H1917,S0069,2024-06-16,95958,106319,Annual Review,L001
H1918,S0277,2021-10-06,67244,76413,Promotion,L001
H1919,S0465,2022-12-29,68068,74622,Cost of Living Adjustment,L003
H1920,S0228,2022-11-30,88219,98072,Promotion,L004
H1921,S0160,2023-02-02,63166,72454,Performance Bonus,L002
H1922,S0203,2022-12-01,39543,46605,Annual Review,L003
H1923,S0219,2021-09-10,67522,76937,Performance Bonus,L004
H1924,S0190,2023-01-17,46857,54763,Cost of Living Adjustment,L005
H1925,S0459,2021-03-14,162598,184932,Promotion,L003
H1926,S0460,2021-05-21,51733,57117,Performance Bonus,L004
H1927,S0189,2020-11-15,36160,43354,Annual Review,L001
H1928,S0196,2025-04-01,47614,55656,Cost of Living Adjustment,L003
H1929,S0336,2022-07-16,89899,96132,Performance Bonus,L001
H1930,S0450,2021-05-12,65330,69683,Promotion,L002
H1931,S0142,2020-07-21,81576,87686,Cost of Living Adjustment,L003
H1932,S0272,2024-01-14,170624,193205,Annual Review,L002
H1933,S0408,2020-11-10,33815,35944,Annual Review,L003
H1934,S0321,2021-06-25,108346,122075,Cost of Living Adjustment,L002
H1935,S0106,2022-06-11,155314,173993,Promotion,L002
H1936,S0495,2022-02-19,175593,201178,Promotion,L003
H1937,S0410,2024-04-19,113108,120116,Promotion,L002
H1938,S0144,2022-07-11,109271,125502,Cost of Living Adjustment,L001
H1939,S0111,2023-03-04,58337,68811,Performance Bonus,L002
H1940,S0329,2022-08-16,30616,35426,Promotion,L001
H1941,S0181,2020-06-15,79938,86812,Cost of Living Adjustment,L004
H1942,S0094,2022-12-02,146400,160562,Performance Bonus,L004
H1943,S0272,2023-02-08,77901,91396,Cost of Living Adjustment,L004
H1944,S0435,2024-03-20,138851,165808,Promotion,L001
H1945,S0007,2023-09-13,65535,76073,Promotion,L005
H1946,S0390,2024-07-22,121965,129796,Performance Bonus,L004
H1947,S0036,2022-11-21,53709,59274,Cost of Living Adjustment,L004
H1948,S0299,2024-09-16,180805,189934,Promotion,L001
H1949,S0499,2021-05-19,93184,99133,Performance Bonus,L002
H1950,S0362,2023-06-27,154434,177850,Promotion,L004
H1951,S0285,2022-10-20,182069,194738,Promotion,L004
H1952,S0454,2021-03-10,95046,113824,Cost of Living Adjustment,L005
H1953,S0484,2024-11-30,28656,33828,Performance Bonus,L003
H1954,S0412,2025-01-25,83958,90307,Cost of Living Adjustment,L001
H1955,S0093,2024-06-20,42996,49428,Performance Bonus,L002
H1956,S0484,2021-04-16,135496,144740,Cost of Living Adjustment,L002
H1957,S0132,2023-01-04,82283,97837,Annual Review,L003
H1958,S0183,2020-07-30,105360,115113,Cost of Living Adjustment,L005
H1959,S0127,2022-05-22,51734,61318,Promotion,L004
H1960,S0212,2020-10-01,165850,187812,Annual Review,L005
H1961,S0286,2021-11-15,95916,100897,Annual Review,L005
H1962,S0151,2023-11-11,157340,173006,Promotion,L002
H1963,S0497,2022-11-08,61451,67858,Cost of Living Adjustment,L004
H1964,S0391,2024-07-30,71251,78912,Cost of Living Adjustment,L005
H1965,S0303,2023-11-25,122937,147250,Performance Bonus,L003
H1966,S0099,2020-12-02,38925,41438,Cost of Living Adjustment,L002
H1967,S0134,2024-06-26,69448,78969,Annual Review,L003
H1968,S0397,2023-09-04,70073,82450,Cost of Living Adjustment,L003
H1969,S0218,2021-03-08,144100,162088,Promotion,L003
H1970,S0298,2024-10-26,126397,150250,Promotion,L005
H1971,S0261,2022-07-06,123228,133116,Performance Bonus,L002
H1972,S0135,2021-07-07,139274,152926,Annual Review,L005
H1973,S0362,2023-04-28,88733,98172,Performance Bonus,L004
H1974,S0381,2025-02-28,119924,136174,Promotion,L002
H1975,S0411,2024-10-21,123408,136816,Performance Bonus,L002
H1976,S0033,2025-01-07,92468,108401,Annual Review,L002
H1977,S0060,2022-05-17,90809,107381,Promotion,L004
H1978,S0097,2023-12-07,99804,114515,Annual Review,L002
H1979,S0277,2022-10-02,134426,147861,Annual Review,L004
H1980,S0185,2020-11-09,133079,141349,Performance Bonus,L001
H1981,S0457,2020-10-10,181112,193447,Cost of Living Adjustment,L004
H1982,S0151,2024-01-07,131759,148398,Cost of Living Adjustment,L004
H1983,S0142,2023-04-28,58528,64580,Performance Bonus,L004
H1984,S0438,2020-10-07,95718,104455,Cost of Living Adjustment,L003
H1985,S0395,2022-08-26,162578,190320,Performance Bonus,L005
H1986,S0115,2025-04-12,137580,163580,Performance Bonus,L002
H1987,S0174,2023-12-16,105709,114929,Performance Bonus,L005
H1988,S0343,2024-10-10,185527,217887,Promotion,L005
H1989,S0067,2023-06-10,161175,191790,Performance Bonus,L004
H1990,S0311,2021-05-27,32360,34898,Performance Bonus,L001
H1991,S0357,2020-11-05,35305,41411,Annual Review,L002
H1992,S0351,2024-03-11,61025,68210,Performance Bonus,L002
H1993,S0136,2022-08-11,63295,69097,Annual Review,L004
H1994,S0273,2022-11-15,143964,170703,Cost of Living Adjustment,L004
H1995,S0460,2024-02-24,38629,42573,Cost of Living Adjustment,L004
H1996,S0198,2021-05-18,89465,96656,Cost of Living Adjustment,L002
H1997,S0267,2023-06-25,118308,127094,Annual Review,L003
H1998,S0293,2021-08-01,122623,138160,Annual Review,L003
H1999,S0304,2023-12-21,64214,68869,Cost of Living Adjustment,L001
H2000,S0422,2021-04-26,86719,103159,Performance Bonus,L005
