Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT00514,S0129,2024-08-17,Absent,Morning,L002
AT00515,S0408,2024-08-17,Absent,Morning,L003
AT00516,S0094,2025-04-12,Leave,Night,L002
AT00517,S0018,2025-02-23,Absent,Night,L005
AT00518,S0476,2024-11-10,Sick,Night,L005
AT00519,S0241,2024-12-06,Absent,Afternoon,L001
AT00520,S0246,2025-04-12,Sick,Night,L003
AT00521,S0241,2025-02-23,Absent,Morning,L005
AT00522,S0487,2024-08-31,Absent,Afternoon,L005
AT00523,S0393,2024-08-05,Present,Morning,L002
AT00524,S0018,2025-01-08,Leave,Afternoon,L005
AT00525,S0243,2025-03-28,Absent,Afternoon,L003
AT00526,S0241,2024-12-12,Sick,Afternoon,L002
AT00527,S0229,2024-09-22,Absent,Night,L004
AT00528,S0139,2025-01-28,Sick,Night,L002
AT00529,S0143,2025-04-10,Sick,Afternoon,L002
AT00530,S0299,2024-12-22,Leave,Afternoon,L005
AT00531,S0133,2024-05-12,Sick,Night,L002
AT00532,S0417,2025-02-11,Present,Night,L003
AT00533,S0240,2024-07-15,Leave,Afternoon,L003
AT00534,S0257,2024-11-28,Leave,Night,L001
AT00535,S0481,2024-10-09,Leave,Night,L003
AT00536,S0188,2025-04-01,Leave,Morning,L003
AT00537,S0092,2024-11-06,Leave,Night,L004
AT00538,S0494,2024-06-27,Absent,Morning,L004
AT00539,S0445,2024-06-14,Leave,Afternoon,L001
AT00540,S0129,2024-05-07,Absent,Afternoon,L001
AT00541,S0409,2024-05-16,Leave,Night,L002
AT00542,S0123,2024-06-13,Absent,Morning,L002
AT00543,S0448,2024-08-19,Present,Night,L005
AT00544,S0008,2024-10-31,Present,Afternoon,L005
AT00545,S0495,2025-01-11,Leave,Night,L005
AT00546,S0430,2024-05-23,Sick,Afternoon,L005
AT00547,S0356,2024-12-11,Sick,Afternoon,L005
AT00548,S0015,2024-04-29,Leave,Night,L004
AT00549,S0253,2024-11-02,Sick,Morning,L002
AT00550,S0470,2025-03-27,Leave,Afternoon,L004
AT00551,S0266,2024-08-28,Sick,Night,L005
AT00552,S0147,2024-07-20,Sick,Night,L002
AT00553,S0158,2025-04-24,Sick,Morning,L002
AT00554,S0076,2024-11-01,Leave,Morning,L003
AT00555,S0379,2024-12-05,Sick,Morning,L003
AT00556,S0064,2024-09-04,Absent,Afternoon,L002
AT00557,S0178,2024-06-19,Absent,Afternoon,L005
AT00558,S0283,2024-07-09,Absent,Night,L003
AT00559,S0198,2024-08-15,Absent,Night,L004
AT00560,S0386,2024-08-08,Leave,Afternoon,L002
AT00561,S0149,2025-02-19,Absent,Morning,L001
AT00562,S0340,2024-10-16,Sick,Morning,L005
AT00563,S0077,2025-04-13,Absent,Morning,L003
AT00564,S0267,2024-09-10,Sick,Afternoon,L004
AT00565,S0087,2024-10-06,Sick,Morning,L001
AT00566,S0237,2025-02-23,Absent,Morning,L003
AT00567,S0436,2025-01-17,Sick,Afternoon,L003
AT00568,S0213,2024-12-19,Sick,Morning,L005
AT00569,S0321,2025-03-17,Absent,Night,L002
AT00570,S0189,2024-07-27,Absent,Morning,L004
AT00571,S0397,2024-05-07,Present,Morning,L005
AT00572,S0144,2025-04-20,Leave,Afternoon,L005
AT00573,S0454,2025-04-22,Absent,Afternoon,L004
AT00574,S0036,2024-12-17,Sick,Night,L003
AT00575,S0188,2024-07-03,Present,Afternoon,L005
AT00576,S0301,2024-11-06,Absent,Morning,L001
AT00577,S0217,2025-01-27,Leave,Night,L001
AT00578,S0211,2025-02-26,Sick,Afternoon,L002
AT00579,S0408,2025-03-13,Sick,Night,L001
AT00580,S0230,2024-07-19,Sick,Night,L005
AT00581,S0216,2024-07-31,Present,Morning,L005
AT00582,S0322,2024-05-05,Leave,Afternoon,L005
AT00583,S0216,2025-04-05,Present,Night,L003
AT00584,S0346,2024-07-12,Present,Afternoon,L003
AT00585,S0188,2025-03-08,Present,Night,L002
AT00586,S0403,2024-06-12,Absent,Afternoon,L004
AT00587,S0362,2025-03-05,Sick,Night,L001
AT00588,S0318,2024-11-10,Sick,Night,L001
AT00589,S0400,2024-06-05,Sick,Afternoon,L001
AT00590,S0203,2025-04-18,Leave,Afternoon,L004
AT00591,S0085,2024-12-18,Sick,Morning,L002
AT00592,S0071,2024-06-02,Absent,Afternoon,L005
AT00593,S0360,2025-02-28,Present,Afternoon,L002
AT00594,S0440,2024-09-25,Leave,Morning,L003
AT00595,S0304,2025-03-08,Leave,Morning,L003
AT00596,S0308,2025-02-15,Present,Morning,L002
AT00597,S0390,2024-10-13,Present,Afternoon,L005
AT00598,S0462,2025-01-15,Leave,Night,L004
AT00599,S0349,2025-04-08,Leave,Afternoon,L003
AT00600,S0464,2025-02-21,Leave,Night,L002
AT00601,S0103,2024-11-02,Sick,Night,L004
AT00602,S0423,2024-08-17,Absent,Night,L001
AT00603,S0331,2025-01-18,Absent,Night,L004
AT00604,S0080,2024-10-19,Absent,Afternoon,L001
AT00605,S0098,2024-11-02,Sick,Afternoon,L005
AT00606,S0144,2025-01-27,Present,Afternoon,L003
AT00607,S0353,2024-06-09,Sick,Afternoon,L001
AT00608,S0485,2024-06-23,Sick,Night,L003
AT00609,S0205,2025-03-13,Absent,Night,L004
AT00610,S0488,2024-05-14,Present,Morning,L004
AT00611,S0255,2024-09-14,Sick,Morning,L001
AT00612,S0312,2025-04-01,Sick,Night,L005
AT00613,S0182,2024-10-07,Absent,Night,L001
AT00614,S0371,2024-12-29,Sick,Morning,L001
AT00615,S0242,2024-10-13,Present,Morning,L004
AT00616,S0066,2024-09-07,Sick,Night,L001
AT00617,S0322,2025-02-17,Present,Afternoon,L002
AT00618,S0346,2024-11-18,Sick,Afternoon,L001
AT00619,S0419,2025-03-27,Leave,Morning,L005
AT00620,S0441,2025-03-14,Absent,Night,L002
AT00621,S0312,2024-04-29,Absent,Afternoon,L003
AT00622,S0274,2024-07-16,Absent,Afternoon,L001
AT00623,S0415,2024-09-08,Present,Morning,L001
AT00624,S0272,2024-06-11,Absent,Night,L005
AT00625,S0004,2024-07-16,Sick,Afternoon,L001
AT00626,S0100,2024-09-18,Absent,Morning,L004
AT00627,S0322,2024-11-13,Leave,Afternoon,L005
AT00628,S0382,2025-03-24,Present,Morning,L001
AT00629,S0450,2024-09-08,Leave,Afternoon,L003
AT00630,S0200,2025-01-07,Sick,Afternoon,L001
AT00631,S0198,2024-05-21,Present,Morning,L002
AT00632,S0271,2024-10-18,Absent,Night,L003
AT00633,S0010,2024-06-11,Sick,Night,L004
AT00634,S0104,2025-01-31,Present,Night,L001
AT00635,S0431,2024-12-13,Leave,Morning,L003
AT00636,S0208,2024-12-02,Present,Night,L002
AT00637,S0074,2024-09-01,Sick,Afternoon,L002
AT00638,S0446,2024-10-26,Leave,Morning,L005
AT00639,S0066,2024-10-02,Absent,Afternoon,L003
AT00640,S0142,2024-08-21,Absent,Night,L003
AT00641,S0375,2025-03-21,Sick,Night,L005
AT00642,S0139,2025-03-12,Sick,Morning,L002
AT00643,S0119,2024-11-14,Absent,Afternoon,L003
AT00644,S0028,2024-07-04,Leave,Afternoon,L004
AT00645,S0351,2025-03-23,Sick,Night,L003
AT00646,S0086,2025-04-10,Sick,Afternoon,L004
AT00647,S0382,2024-09-10,Present,Night,L002
AT00648,S0255,2024-11-30,Present,Night,L005
AT00649,S0495,2024-08-20,Sick,Night,L002
AT00650,S0453,2024-06-24,Sick,Night,L001
AT00651,S0346,2024-06-22,Absent,Afternoon,L001
AT00652,S0208,2025-03-16,Absent,Night,L004
AT00653,S0119,2024-06-12,Absent,Night,L001
AT00654,S0160,2024-08-01,Leave,Afternoon,L001
AT00655,S0428,2024-06-20,Absent,Night,L005
AT00656,S0217,2025-01-04,Sick,Night,L003
AT00657,S0222,2024-12-22,Leave,Morning,L003
AT00658,S0064,2024-07-29,Sick,Morning,L002
AT00659,S0220,2024-06-15,Present,Afternoon,L004
AT00660,S0337,2025-03-17,Leave,Morning,L001
AT00661,S0100,2024-05-01,Absent,Night,L002
AT00662,S0450,2024-11-18,Present,Afternoon,L001
AT00663,S0346,2024-05-02,Leave,Afternoon,L003
AT00664,S0287,2025-04-03,Sick,Afternoon,L001
AT00665,S0100,2025-03-13,Sick,Afternoon,L003
AT00666,S0379,2025-03-14,Sick,Afternoon,L002
AT00667,S0073,2024-12-03,Absent,Night,L005
AT00668,S0340,2024-09-26,Leave,Afternoon,L004
AT00669,S0291,2024-08-09,Sick,Afternoon,L003
AT00670,S0196,2024-05-29,Sick,Morning,L003
AT00671,S0248,2024-12-18,Present,Night,L001
AT00672,S0249,2025-04-10,Leave,Morning,L004
AT00673,S0255,2025-04-21,Sick,Afternoon,L003
AT00674,S0055,2024-05-06,Leave,Afternoon,L001
AT00675,S0061,2024-11-09,Sick,Night,L001
AT00676,S0022,2024-08-06,Present,Night,L001
AT00677,S0035,2025-04-27,Present,Night,L005
AT00678,S0313,2024-12-14,Absent,Night,L003
AT00679,S0021,2024-12-06,Present,Afternoon,L005
AT00680,S0494,2024-12-21,Sick,Afternoon,L005
AT00681,S0143,2024-10-11,Leave,Night,L001
AT00682,S0196,2024-09-02,Sick,Morning,L002
AT00683,S0201,2024-09-12,Absent,Afternoon,L005
AT00684,S0060,2024-09-29,Present,Morning,L001
AT00685,S0399,2025-04-04,Absent,Night,L001
AT00686,S0200,2025-03-16,Sick,Night,L003
AT00687,S0189,2024-07-02,Sick,Morning,L002
AT00688,S0435,2024-09-23,Sick,Night,L001
AT00689,S0207,2025-01-16,Absent,Morning,L002
AT00690,S0469,2024-12-03,Sick,Afternoon,L001
AT00691,S0473,2024-11-30,Sick,Night,L005
AT00692,S0023,2024-07-15,Leave,Morning,L005
AT00693,S0492,2024-07-21,Absent,Afternoon,L003
AT00694,S0333,2024-06-19,Leave,Morning,L001
AT00695,S0256,2024-07-28,Leave,Afternoon,L004
AT00696,S0432,2024-05-24,Present,Night,L004
AT00697,S0222,2025-04-05,Absent,Night,L004
AT00698,S0028,2025-04-03,Absent,Afternoon,L004
AT00699,S0431,2024-08-06,Leave,Night,L002
AT00700,S0053,2024-12-21,Present,Morning,L005
AT00701,S0477,2024-08-04,Present,Afternoon,L001
AT00702,S0263,2025-03-13,Present,Night,L003
AT00703,S0227,2024-10-10,Leave,Morning,L001
AT00704,S0021,2024-07-11,Absent,Night,L002
AT00705,S0379,2024-12-30,Sick,Night,L004
AT00706,S0365,2024-06-01,Sick,Night,L004
AT00707,S0156,2024-07-02,Present,Morning,L003
AT00708,S0357,2024-05-12,Present,Night,L004
AT00709,S0409,2024-06-22,Present,Afternoon,L004
AT00710,S0097,2024-07-05,Leave,Afternoon,L005
AT00711,S0230,2024-11-07,Sick,Night,L004
AT00712,S0385,2024-06-13,Sick,Afternoon,L005
AT00713,S0042,2024-09-25,Sick,Morning,L002
AT00714,S0271,2024-05-07,Absent,Night,L005
AT00715,S0185,2025-04-16,Sick,Night,L002
AT00716,S0101,2025-03-29,Absent,Morning,L003
AT00717,S0427,2024-08-29,Absent,Morning,L005
AT00718,S0259,2024-11-11,Present,Night,L002
AT00719,S0132,2025-01-07,Leave,Night,L005
AT00720,S0213,2025-03-20,Present,Night,L001
AT00721,S0357,2024-09-05,Absent,Night,L005
AT00722,S0480,2025-02-04,Sick,Afternoon,L004
AT00723,S0367,2024-12-17,Absent,Morning,L002
AT00724,S0487,2024-09-07,Sick,Night,L005
AT00725,S0205,2024-05-22,Leave,Morning,L003
AT00726,S0417,2025-02-20,Present,Afternoon,L005
AT00727,S0331,2024-11-10,Absent,Morning,L001
AT00728,S0314,2024-07-16,Leave,Afternoon,L005
AT00729,S0215,2024-06-19,Sick,Morning,L001
AT00730,S0082,2025-02-18,Sick,Afternoon,L002
AT00731,S0002,2024-11-11,Absent,Night,L003
AT00732,S0015,2024-10-07,Absent,Morning,L004
AT00733,S0499,2024-09-28,Absent,Night,L001
AT00734,S0074,2025-03-13,Absent,Morning,L002
AT00735,S0032,2024-06-12,Sick,Afternoon,L003
AT00736,S0313,2024-11-16,Sick,Night,L002
AT00737,S0274,2024-11-02,Sick,Night,L003
AT00738,S0010,2025-04-23,Absent,Morning,L003
AT00739,S0022,2024-05-19,Leave,Night,L005
AT00740,S0479,2024-08-05,Absent,Morning,L004
AT00741,S0428,2024-12-01,Present,Night,L004
AT00742,S0445,2025-01-27,Present,Afternoon,L004
AT00743,S0115,2024-05-23,Sick,Night,L005
AT00744,S0280,2025-04-15,Present,Night,L005
AT00745,S0001,2024-10-20,Absent,Afternoon,L001
AT00746,S0309,2024-12-24,Sick,Night,L002
AT00747,S0411,2025-03-30,Present,Morning,L005
AT00748,S0138,2024-12-21,Absent,Night,L002
AT00749,S0261,2025-03-13,Leave,Morning,L002
AT00750,S0472,2024-07-22,Absent,Night,L002
AT00751,S0490,2024-07-26,Sick,Afternoon,L003
AT00752,S0198,2024-08-05,Present,Afternoon,L004
AT00753,S0304,2025-04-05,Absent,Night,L001
AT00754,S0001,2024-10-23,Absent,Morning,L002
AT00755,S0267,2024-06-27,Present,Afternoon,L005
AT00756,S0201,2024-07-30,Sick,Morning,L002
AT00757,S0434,2024-06-08,Leave,Night,L003
AT00758,S0049,2025-01-09,Leave,Night,L003
AT00759,S0278,2024-10-24,Present,Morning,L001
AT00760,S0021,2024-10-22,Present,Morning,L001
AT00761,S0320,2025-04-17,Present,Morning,L002
AT00762,S0190,2025-04-10,Leave,Afternoon,L001
AT00763,S0291,2024-10-09,Leave,Morning,L005
AT00764,S0149,2024-12-22,Sick,Afternoon,L002
AT00765,S0255,2025-03-23,Present,Morning,L003
AT00766,S0395,2024-06-20,Sick,Morning,L001
AT00767,S0248,2025-02-28,Sick,Morning,L002
AT00768,S0412,2024-09-18,Leave,Morning,L002
AT00769,S0298,2024-10-08,Leave,Afternoon,L002
AT00770,S0354,2024-06-20,Absent,Afternoon,L005
AT00771,S0221,2025-01-06,Sick,Afternoon,L001
AT00772,S0314,2024-10-06,Absent,Afternoon,L004
AT00773,S0498,2024-11-06,Leave,Morning,L002
AT00774,S0095,2024-07-10,Leave,Night,L004
AT00775,S0131,2025-01-05,Sick,Night,L001
AT00776,S0165,2024-10-23,Absent,Morning,L003
AT00777,S0357,2024-05-17,Present,Night,L005
AT00778,S0238,2024-08-01,Leave,Night,L005
AT00779,S0022,2024-10-18,Leave,Night,L001
AT00780,S0317,2024-12-20,Absent,Morning,L005
AT00781,S0490,2025-01-31,Leave,Afternoon,L001
AT00782,S0030,2025-04-02,Sick,Night,L002
AT00783,S0167,2024-07-01,Sick,Night,L005
AT00784,S0488,2024-12-19,Sick,Night,L004
AT00785,S0354,2024-08-04,Present,Night,L001
AT00786,S0441,2024-06-29,Sick,Afternoon,L002
AT00787,S0121,2024-08-24,Absent,Afternoon,L004
AT00788,S0148,2025-01-25,Sick,Afternoon,L002
AT00789,S0128,2024-12-06,Leave,Morning,L003
AT00790,S0488,2024-11-18,Sick,Afternoon,L001
AT00791,S0057,2024-06-30,Present,Night,L005
AT00792,S0139,2024-08-18,Sick,Morning,L004
AT00793,S0255,2025-03-28,Leave,Afternoon,L004
AT00794,S0379,2025-02-12,Absent,Morning,L002
AT00795,S0478,2024-10-08,Sick,Morning,L001
AT00796,S0247,2024-08-18,Leave,Night,L001
AT00797,S0178,2024-11-10,Sick,Morning,L001
AT00798,S0197,2024-11-15,Present,Afternoon,L004
AT00799,S0102,2024-09-18,Sick,Afternoon,L003
AT00800,S0059,2024-09-06,Sick,Afternoon,L001
AT00801,S0028,2024-08-14,Leave,Morning,L002
AT00802,S0291,2025-01-29,Absent,Afternoon,L002
AT00803,S0146,2024-07-28,Absent,Morning,L004
AT00804,S0078,2025-03-16,Leave,Morning,L005
AT00805,S0147,2024-11-04,Sick,Afternoon,L005
AT00806,S0344,2024-10-14,Absent,Night,L004
AT00807,S0290,2024-11-23,Sick,Morning,L005
AT00808,S0139,2025-02-12,Absent,Morning,L001
AT00809,S0252,2024-08-25,Present,Afternoon,L003
AT00810,S0328,2024-06-12,Leave,Afternoon,L004
AT00811,S0236,2025-02-15,Sick,Afternoon,L005
AT00812,S0015,2024-06-06,Present,Afternoon,L004
AT00813,S0420,2024-11-28,Absent,Afternoon,L004
AT00814,S0028,2024-06-07,Sick,Afternoon,L003
AT00815,S0253,2025-03-15,Sick,Afternoon,L004
AT00816,S0463,2024-05-04,Leave,Morning,L001
AT00817,S0365,2025-02-28,Sick,Afternoon,L004
AT00818,S0427,2024-08-15,Absent,Morning,L001
AT00819,S0370,2025-01-22,Present,Afternoon,L003
AT00820,S0079,2024-09-08,Present,Morning,L003
AT00821,S0117,2025-02-06,Sick,Afternoon,L002
AT00822,S0259,2024-05-21,Absent,Morning,L004
AT00823,S0423,2024-07-01,Sick,Morning,L001
AT00824,S0262,2024-04-28,Leave,Night,L002
AT00825,S0047,2024-04-28,Present,Afternoon,L002
AT00826,S0140,2024-06-29,Sick,Night,L003
AT00827,S0226,2025-03-30,Leave,Afternoon,L002
AT00828,S0274,2024-08-29,Absent,Afternoon,L003
AT00829,S0036,2025-04-22,Absent,Morning,L004
AT00830,S0261,2024-10-02,Sick,Afternoon,L005
AT00831,S0470,2025-01-14,Present,Morning,L005
AT00832,S0217,2025-02-04,Sick,Night,L005
AT00833,S0483,2024-08-17,Leave,Afternoon,L004
AT00834,S0377,2024-06-03,Absent,Afternoon,L003
AT00835,S0133,2025-04-28,Present,Afternoon,L001
AT00836,S0015,2024-11-14,Leave,Night,L004
AT00837,S0446,2024-11-01,Absent,Afternoon,L004
AT00838,S0171,2025-02-23,Leave,Night,L002
AT00839,S0181,2024-08-12,Present,Afternoon,L002
AT00840,S0318,2024-09-12,Absent,Night,L002
AT00841,S0306,2024-05-17,Present,Night,L002
AT00842,S0107,2024-11-06,Sick,Night,L004
AT00843,S0265,2024-07-15,Sick,Night,L003
AT00844,S0244,2025-03-20,Present,Morning,L001
AT00845,S0404,2025-02-18,Present,Night,L004
AT00846,S0182,2024-09-25,Sick,Morning,L001
AT00847,S0243,2024-10-14,Leave,Morning,L003
AT00848,S0188,2024-10-22,Present,Afternoon,L005
AT00849,S0037,2024-05-13,Absent,Afternoon,L005
AT00850,S0264,2025-01-23,Absent,Night,L004
AT00851,S0049,2024-04-30,Leave,Morning,L002
AT00852,S0487,2025-03-23,Absent,Night,L002
AT00853,S0250,2025-02-13,Sick,Morning,L005
AT00854,S0390,2024-11-03,Present,Night,L004
AT00855,S0332,2024-12-31,Absent,Afternoon,L002
AT00856,S0074,2024-10-05,Present,Night,L004
AT00857,S0356,2024-11-17,Sick,Night,L004
AT00858,S0461,2024-08-05,Leave,Morning,L001
AT00859,S0135,2024-07-18,Leave,Morning,L002
AT00860,S0275,2025-03-29,Absent,Night,L001
AT00861,S0204,2024-11-28,Absent,Morning,L004
AT00862,S0279,2024-09-10,Present,Night,L004
AT00863,S0479,2025-01-06,Absent,Morning,L003
AT00864,S0388,2024-11-09,Leave,Morning,L003
AT00865,S0161,2025-02-07,Present,Night,L003
AT00866,S0269,2025-02-24,Absent,Afternoon,L004
AT00867,S0119,2024-05-17,Absent,Morning,L001
AT00868,S0086,2024-12-05,Present,Afternoon,L002
AT00869,S0283,2024-09-27,Present,Night,L003
AT00870,S0464,2025-03-08,Leave,Morning,L002
AT00871,S0344,2024-06-15,Present,Afternoon,L003
AT00872,S0047,2024-08-10,Present,Morning,L002
AT00873,S0194,2025-02-05,Leave,Morning,L005
AT00874,S0169,2024-07-17,Absent,Night,L003
AT00875,S0221,2024-05-02,Absent,Morning,L002
AT00876,S0156,2024-07-26,Sick,Night,L004
AT00877,S0432,2025-02-15,Sick,Night,L005
AT00878,S0079,2024-11-18,Leave,Morning,L005
AT00879,S0078,2024-11-20,Present,Night,L001
AT00880,S0246,2024-12-05,Absent,Afternoon,L002
AT00881,S0302,2024-07-08,Absent,Afternoon,L003
AT00882,S0205,2025-01-14,Absent,Afternoon,L005
AT00883,S0470,2024-12-21,Present,Afternoon,L003
AT00884,S0458,2024-12-18,Absent,Night,L001
AT00885,S0011,2024-06-30,Absent,Night,L004
AT00886,S0118,2024-09-07,Leave,Night,L003
AT00887,S0192,2025-02-22,Absent,Night,L005
AT00888,S0369,2024-05-10,Absent,Afternoon,L003
AT00889,S0071,2024-05-19,Absent,Night,L002
AT00890,S0436,2024-10-06,Absent,Afternoon,L004
AT00891,S0472,2024-11-02,Absent,Afternoon,L003
AT00892,S0483,2024-06-19,Present,Morning,L003
AT00893,S0494,2025-04-14,Sick,Night,L005
AT00894,S0164,2025-01-29,Absent,Afternoon,L002
AT00895,S0404,2024-09-20,Sick,Afternoon,L002
AT00896,S0196,2025-04-10,Leave,Morning,L002
AT00897,S0180,2024-06-03,Absent,Night,L002
AT00898,S0413,2025-02-17,Sick,Night,L005
AT00899,S0376,2024-09-25,Present,Morning,L001
AT00900,S0013,2024-07-16,Leave,Night,L003
AT00901,S0069,2025-04-05,Present,Night,L001
AT00902,S0252,2025-02-16,Leave,Afternoon,L005
AT00903,S0102,2024-08-26,Present,Afternoon,L004
AT00904,S0384,2024-08-13,Sick,Morning,L001
AT00905,S0355,2024-12-22,Absent,Afternoon,L005
AT00906,S0219,2024-09-13,Sick,Morning,L005
AT00907,S0480,2024-06-29,Absent,Afternoon,L004
AT00908,S0196,2024-08-02,Present,Night,L004
AT00909,S0160,2024-09-25,Sick,Morning,L004
AT00910,S0260,2024-08-27,Sick,Night,L005
AT00911,S0449,2025-03-02,Absent,Morning,L005
AT00912,S0492,2024-08-20,Leave,Morning,L002
AT00913,S0185,2025-03-26,Present,Morning,L005
AT00914,S0276,2024-05-02,Leave,Afternoon,L005
AT00915,S0159,2024-10-02,Leave,Afternoon,L005
AT00916,S0476,2025-04-01,Leave,Night,L001
AT00917,S0059,2024-10-24,Sick,Morning,L001
AT00918,S0098,2025-01-23,Leave,Morning,L001
AT00919,S0206,2024-05-18,Sick,Night,L004
AT00920,S0374,2024-08-07,Sick,Morning,L001
AT00921,S0144,2024-08-01,Present,Morning,L002
AT00922,S0252,2024-08-20,Present,Night,L001
AT00923,S0116,2024-09-22,Present,Afternoon,L001
AT00924,S0352,2025-04-22,Sick,Afternoon,L004
AT00925,S0484,2024-07-29,Leave,Night,L005
AT00926,S0067,2024-10-12,Absent,Morning,L003
AT00927,S0356,2024-10-11,Leave,Morning,L002
AT00928,S0138,2024-08-30,Leave,Morning,L003
AT00929,S0431,2024-11-07,Absent,Afternoon,L004
AT00930,S0396,2024-11-01,Absent,Afternoon,L005
AT00931,S0119,2025-01-16,Absent,Afternoon,L001
AT00932,S0336,2024-07-04,Sick,Night,L002
AT00933,S0441,2024-12-31,Sick,Afternoon,L005
AT00934,S0205,2024-12-19,Present,Night,L005
AT00935,S0202,2024-10-28,Leave,Afternoon,L001
AT00936,S0201,2025-01-20,Leave,Night,L002
AT00937,S0207,2025-02-22,Sick,Morning,L002
AT00938,S0171,2025-04-19,Leave,Afternoon,L003
AT00939,S0267,2024-05-24,Absent,Afternoon,L003
AT00940,S0043,2024-08-22,Absent,Night,L002
AT00941,S0228,2024-08-11,Absent,Afternoon,L005
AT00942,S0029,2024-10-06,Absent,Morning,L005
AT00943,S0250,2024-09-07,Absent,Night,L003
AT00944,S0132,2024-08-10,Absent,Morning,L002
AT00945,S0171,2024-07-23,Present,Night,L002
AT00946,S0209,2025-02-18,Present,Afternoon,L002
AT00947,S0472,2024-12-17,Absent,Morning,L002
AT00948,S0406,2024-10-24,Leave,Morning,L003
AT00949,S0143,2024-08-25,Present,Night,L002
AT00950,S0293,2024-05-17,Present,Night,L004
AT00951,S0413,2024-09-30,Absent,Afternoon,L005
AT00952,S0207,2025-01-25,Sick,Morning,L005
AT00953,S0376,2024-09-11,Present,Night,L001
AT00954,S0271,2024-10-05,Sick,Morning,L005
AT00955,S0273,2024-10-07,Leave,Afternoon,L003
AT00956,S0483,2024-05-10,Sick,Afternoon,L005
AT00957,S0229,2025-03-31,Absent,Morning,L005
AT00958,S0006,2025-04-06,Leave,Afternoon,L003
AT00959,S0376,2025-02-03,Sick,Afternoon,L001
AT00960,S0433,2025-04-17,Absent,Afternoon,L004
AT00961,S0115,2024-07-14,Leave,Night,L005
AT00962,S0153,2025-03-03,Absent,Morning,L001
AT00963,S0462,2024-05-20,Leave,Afternoon,L003
AT00964,S0460,2024-11-06,Present,Afternoon,L001
AT00965,S0394,2024-05-28,Absent,Afternoon,L005
AT00966,S0360,2024-10-20,Absent,Morning,L005
AT00967,S0182,2024-05-30,Present,Morning,L005
AT00968,S0199,2024-11-29,Leave,Morning,L002
AT00969,S0363,2024-06-26,Present,Morning,L002
AT00970,S0406,2025-01-03,Sick,Afternoon,L005
AT00971,S0173,2025-04-12,Absent,Night,L004
AT00972,S0022,2024-06-22,Absent,Afternoon,L001
AT00973,S0267,2024-09-27,Leave,Morning,L004
AT00974,S0064,2024-12-20,Present,Afternoon,L005
AT00975,S0438,2024-07-03,Sick,Night,L003
AT00976,S0049,2025-01-04,Present,Afternoon,L005
AT00977,S0347,2024-07-28,Sick,Morning,L004
AT00978,S0072,2024-09-19,Leave,Night,L004
AT00979,S0206,2025-02-15,Sick,Afternoon,L005
AT00980,S0321,2024-11-14,Leave,Morning,L005
AT00981,S0405,2025-01-16,Sick,Night,L005
AT00982,S0008,2024-06-12,Present,Afternoon,L001
AT00983,S0292,2024-09-01,Present,Night,L001
AT00984,S0120,2024-07-20,Absent,Afternoon,L003
AT00985,S0342,2024-11-25,Absent,Afternoon,L001
AT00986,S0498,2024-09-12,Present,Night,L004
AT00987,S0464,2025-01-06,Present,Night,L002
AT00988,S0210,2024-08-29,Present,Morning,L003
AT00989,S0155,2025-02-02,Absent,Night,L002
AT00990,S0207,2025-01-05,Sick,Afternoon,L002
AT00991,S0160,2024-07-18,Sick,Afternoon,L001
AT00992,S0154,2025-04-01,Absent,Night,L005
AT00993,S0419,2024-11-17,Leave,Morning,L003
AT00994,S0114,2024-08-03,Present,Afternoon,L001
AT00995,S0459,2024-05-20,Present,Afternoon,L002
AT00996,S0391,2025-04-17,Present,Afternoon,L001
AT00997,S0201,2024-06-17,Absent,Afternoon,L003
AT00998,S0389,2024-06-18,Leave,Night,L004
AT00999,S0032,2024-09-01,Absent,Night,L002
AT01000,S0298,2024-09-18,Absent,Morning,L002
AT01001,S0210,2024-11-29,Present,Afternoon,L002
AT01002,S0092,2024-10-17,Leave,Night,L003
AT01003,S0347,2025-04-01,Sick,Morning,L001
AT01004,S0345,2025-04-23,Sick,Afternoon,L004
AT01005,S0217,2025-02-20,Present,Afternoon,L005
AT01006,S0341,2025-04-17,Leave,Morning,L001
AT01007,S0452,2024-12-04,Absent,Afternoon,L002
AT01008,S0263,2024-07-02,Present,Afternoon,L005
AT01009,S0350,2024-08-10,Sick,Night,L001
AT01010,S0130,2024-12-27,Sick,Night,L001
