Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R00463,D002,General,1,ADM07155,Occupied,2024-11-17
R00464,D005,Private,1,ADM00577,Vacant,2024-05-25
R00465,D007,General,2,,Occupied,2024-10-22
R00466,D005,Semi-Private,1,ADM06689,Occupied,2024-04-30
R00467,D001,General,2,ADM00726,Occupied,2024-07-09
R00468,D005,Private,1,ADM02532,Occupied,2024-05-15
R00469,D005,General,1,ADM08707,Occupied,2024-08-19
R00470,D001,Semi-Private,4,ADM03934,Occupied,2024-10-21
R00471,D002,Semi-Private,2,ADM06149,Occupied,2024-05-31
R00472,D008,ICU,4,ADM09411,Occupied,2025-02-12
R00473,D005,Private,1,,Occupied,2024-08-06
R00474,D001,Semi-Private,4,ADM08523,Occupied,2024-12-20
R00475,D008,ICU,1,,Occupied,2024-09-03
R00476,D007,ICU,4,,Vacant,2024-06-26
R00477,D002,General,4,ADM07931,Occupied,2024-08-13
R00478,D006,General,2,ADM01259,Vacant,2024-07-02
R00479,D006,ICU,2,,Occupied,2024-07-10
R00480,D004,Semi-Private,1,ADM05616,Occupied,2024-04-28
R00481,D008,General,2,,Occupied,2024-07-28
R00482,D005,Private,4,ADM07977,Occupied,2025-01-28
R00483,D006,General,4,,Vacant,2025-03-14
R00484,D001,Semi-Private,2,ADM09191,Occupied,2025-02-27
R00485,D003,General,4,ADM09633,Occupied,2024-06-04
R00486,D005,Private,4,,Occupied,2024-07-05
R00487,D003,General,4,ADM05239,Occupied,2024-10-01
R00488,D008,ICU,4,ADM07494,Occupied,2024-12-29
R00489,D005,ICU,4,ADM07466,Occupied,2025-04-03
R00490,D007,General,2,ADM04372,Vacant,2025-01-21
R00491,D002,General,1,ADM04342,Occupied,2024-11-24
R00492,D006,General,4,ADM06484,Occupied,2024-09-11
R00493,D006,Semi-Private,2,ADM00510,Occupied,2025-04-12
R00494,D006,ICU,2,ADM02814,Occupied,2024-04-28
R00495,D003,Private,4,,Occupied,2024-04-28
R00496,D004,ICU,1,ADM04252,Vacant,2024-04-29
R00497,D007,General,2,,Vacant,2024-07-07
R00498,D007,Private,1,ADM00863,Occupied,2024-11-05
R00499,D003,Semi-Private,4,,Vacant,2024-12-30
R00500,D002,Semi-Private,1,ADM04802,Occupied,2024-10-22
R00501,D007,General,4,ADM07658,Occupied,2024-09-03
R00502,D008,General,4,ADM02579,Occupied,2024-09-07
R00503,D007,General,4,ADM04491,Occupied,2024-09-07
R00504,D002,General,4,ADM00664,Vacant,2025-02-07
R00505,D006,General,1,ADM08779,Occupied,2024-07-26
R00506,D002,Semi-Private,4,ADM07294,Occupied,2024-05-23
R00507,D007,Private,4,ADM02750,Occupied,2024-08-28
R00508,D004,Private,2,ADM09883,Occupied,2024-07-03
R00509,D001,Private,1,,Vacant,2024-10-25
R00510,D001,General,1,ADM03272,Occupied,2025-02-22
R00511,D002,ICU,1,,Vacant,2024-05-10
R00512,D004,General,4,ADM04015,Occupied,2024-06-02
R00513,D004,Private,1,ADM08238,Occupied,2025-01-31
R00514,D007,ICU,1,ADM04447,Occupied,2024-07-29
R00515,D005,Semi-Private,2,ADM02067,Occupied,2024-09-24
R00516,D002,Semi-Private,1,ADM06251,Occupied,2024-09-17
R00517,D004,ICU,2,ADM09851,Occupied,2024-04-28
R00518,D004,Semi-Private,1,,Occupied,2024-12-19
R00519,D002,Semi-Private,2,,Occupied,2025-01-22
R00520,D001,ICU,2,ADM09438,Vacant,2024-07-01
R00521,D006,General,2,ADM06561,Vacant,2024-11-05
R00522,D006,Semi-Private,1,ADM00431,Occupied,2024-04-29
R00523,D007,ICU,2,,Occupied,2025-03-13
R00524,D001,General,4,ADM00320,Occupied,2024-05-13
R00525,D001,Private,4,ADM02954,Occupied,2024-08-21
R00526,D007,General,2,,Occupied,2025-03-27
R00527,D007,General,2,ADM04221,Occupied,2024-06-30
R00528,D005,Private,2,,Occupied,2024-06-29
R00529,D007,General,1,ADM03591,Vacant,2025-03-17
R00530,D006,General,2,,Vacant,2024-05-05
R00531,D005,General,2,ADM04750,Occupied,2025-03-20
R00532,D005,ICU,2,,Vacant,2024-08-20
R00533,D008,ICU,1,,Occupied,2024-07-08
R00534,D008,Semi-Private,1,ADM04708,Vacant,2024-08-01
R00535,D001,Private,2,ADM07874,Occupied,2025-02-22
R00536,D003,General,1,,Occupied,2025-01-22
R00537,D005,Semi-Private,2,ADM03006,Occupied,2025-03-16
R00538,D007,Semi-Private,1,ADM04819,Occupied,2024-05-01
R00539,D001,Semi-Private,1,ADM02318,Occupied,2025-01-30
R00540,D008,Private,4,ADM00742,Occupied,2025-03-10
R00541,D004,ICU,4,ADM09332,Vacant,2024-11-19
R00542,D002,General,1,,Occupied,2025-02-20
R00543,D007,General,2,ADM06251,Vacant,2024-12-02
R00544,D007,Private,2,,Vacant,2024-08-14
R00545,D004,General,4,ADM03334,Occupied,2024-09-06
R00546,D005,General,4,ADM09530,Occupied,2024-08-01
R00547,D007,Semi-Private,4,,Occupied,2024-08-27
R00548,D004,General,2,ADM00196,Occupied,2025-03-26
R00549,D007,Private,1,ADM03133,Occupied,2024-08-05
R00550,D007,Semi-Private,4,ADM04515,Vacant,2024-12-08
R00551,D004,General,4,ADM03615,Occupied,2024-05-06
R00552,D006,Private,1,ADM06883,Occupied,2025-01-16
R00553,D002,General,2,,Occupied,2024-09-13
R00554,D003,Private,4,ADM00642,Vacant,2024-05-02
R00555,D006,ICU,2,ADM07273,Occupied,2024-12-10
R00556,D004,Private,4,,Occupied,2025-01-05
R00557,D002,General,2,,Vacant,2024-09-19
R00558,D007,Semi-Private,2,ADM07451,Occupied,2025-01-23
R00559,D005,Private,4,ADM00187,Vacant,2024-05-07
R00560,D003,ICU,1,ADM04920,Vacant,2024-05-15
R00561,D004,Semi-Private,2,ADM09749,Occupied,2024-07-21
R00562,D007,ICU,1,ADM06810,Occupied,2024-06-09
R00563,D002,General,1,ADM07524,Occupied,2025-02-03
R00564,D004,Private,2,ADM09962,Occupied,2025-03-23
R00565,D007,ICU,2,ADM08627,Occupied,2024-09-20
R00566,D006,ICU,1,,Occupied,2024-06-06
R00567,D005,Private,4,ADM07286,Occupied,2025-02-06
R00568,D003,ICU,2,ADM09305,Occupied,2025-01-30
R00569,D003,Semi-Private,4,,Occupied,2024-09-17
R00570,D005,General,1,ADM04021,Occupied,2025-02-04
R00571,D001,ICU,4,ADM02420,Occupied,2024-06-24
R00572,D006,Private,2,ADM08445,Occupied,2024-06-22
R00573,D006,ICU,2,ADM00156,Occupied,2025-03-15
R00574,D006,Semi-Private,4,ADM08719,Occupied,2025-03-13
R00575,D003,Semi-Private,4,,Occupied,2025-02-08
R00576,D001,Private,2,ADM08991,Vacant,2024-07-19
R00577,D008,Semi-Private,1,ADM05858,Vacant,2025-03-30
R00578,D003,ICU,2,,Occupied,2024-08-01
R00579,D004,ICU,2,ADM01724,Occupied,2024-05-25
R00580,D008,Private,1,ADM09519,Occupied,2024-12-22
R00581,D007,General,4,ADM07803,Occupied,2024-11-10
R00582,D001,ICU,4,,Occupied,2024-10-01
R00583,D008,General,4,ADM03113,Occupied,2024-10-04
R00584,D008,Private,4,ADM05929,Occupied,2024-10-24
R00585,D001,Semi-Private,2,ADM00017,Occupied,2024-06-10
R00586,D006,Semi-Private,4,ADM04905,Vacant,2025-03-07
R00587,D005,Private,1,ADM04756,Occupied,2024-08-20
R00588,D003,Private,4,ADM00526,Vacant,2024-08-18
R00589,D005,General,2,ADM01283,Occupied,2025-01-17
R00590,D008,Private,1,,Occupied,2024-11-28
R00591,D002,ICU,1,,Occupied,2024-05-26
R00592,D001,Private,2,,Occupied,2024-09-22
R00593,D004,Semi-Private,2,ADM03551,Occupied,2025-03-29
R00594,D001,ICU,1,ADM04893,Occupied,2024-12-04
R00595,D003,General,1,ADM03169,Occupied,2025-01-07
R00596,D007,Private,2,ADM08503,Vacant,2024-08-17
R00597,D005,Semi-Private,4,ADM04007,Occupied,2025-02-12
R00598,D001,Semi-Private,1,ADM08570,Occupied,2025-02-08
R00599,D003,Private,1,ADM04033,Occupied,2024-04-28
R00600,D007,Private,2,ADM09487,Occupied,2024-07-09
R00601,D008,General,4,,Occupied,2024-09-04
R00602,D007,General,1,,Occupied,2024-11-07
R00603,D004,ICU,1,ADM09835,Occupied,2024-06-17
R00604,D004,General,4,ADM09477,Occupied,2025-03-14
R00605,D001,General,1,ADM00540,Occupied,2024-07-25
R00606,D004,General,2,ADM06567,Occupied,2024-10-25
R00607,D008,General,2,ADM05510,Occupied,2024-10-22
R00608,D002,ICU,1,ADM02798,Occupied,2024-11-11
R00609,D008,General,1,ADM07861,Occupied,2024-05-12
R00610,D008,ICU,4,ADM00426,Occupied,2025-01-04
R00611,D001,General,4,ADM07223,Occupied,2025-02-27
R00612,D005,Private,4,,Occupied,2025-03-21
R00613,D007,General,1,ADM02583,Occupied,2024-05-28
R00614,D005,General,1,ADM02026,Vacant,2025-01-11
R00615,D003,Private,4,ADM05647,Occupied,2024-12-02
R00616,D007,General,4,ADM08724,Occupied,2024-11-01
R00617,D007,Private,1,ADM07338,Occupied,2025-01-03
R00618,D003,Private,2,,Occupied,2024-08-22
R00619,D001,Semi-Private,4,,Occupied,2024-05-06
R00620,D002,Semi-Private,2,,Occupied,2025-04-20
R00621,D005,Private,4,ADM03241,Vacant,2024-08-08
R00622,D006,General,1,,Occupied,2024-12-13
R00623,D003,Semi-Private,4,ADM02751,Occupied,2024-11-12
R00624,D003,Semi-Private,2,ADM03548,Occupied,2024-11-01
R00625,D005,Private,4,ADM09952,Occupied,2024-10-20
R00626,D004,Semi-Private,1,,Occupied,2024-05-06
R00627,D006,Semi-Private,4,,Vacant,2025-01-20
R00628,D004,ICU,1,ADM05766,Occupied,2025-03-20
R00629,D005,General,4,ADM03361,Occupied,2024-07-02
R00630,D005,Private,2,,Occupied,2024-07-20
R00631,D004,General,2,ADM00430,Occupied,2025-04-22
R00632,D003,ICU,1,ADM01284,Occupied,2025-03-27
R00633,D008,Semi-Private,1,,Occupied,2025-01-13
R00634,D001,Semi-Private,1,ADM04024,Vacant,2025-02-22
R00635,D007,Private,4,ADM07144,Occupied,2024-10-04
R00636,D002,Semi-Private,2,,Occupied,2025-01-02
R00637,D005,Semi-Private,4,ADM09129,Occupied,2024-06-30
R00638,D008,Private,1,ADM05347,Vacant,2025-04-07
R00639,D002,ICU,1,ADM04857,Occupied,2024-06-21
R00640,D006,ICU,1,ADM07494,Occupied,2024-08-08
R00641,D007,ICU,2,ADM08572,Occupied,2024-05-30
R00642,D007,General,2,ADM05888,Occupied,2025-01-20
R00643,D006,General,1,ADM00268,Occupied,2025-02-19
R00644,D008,Private,4,,Vacant,2024-06-20
R00645,D007,Semi-Private,4,ADM09913,Occupied,2024-06-08
R00646,D004,General,2,,Occupied,2025-02-27
R00647,D008,ICU,2,,Occupied,2024-06-13
R00648,D002,ICU,4,ADM08162,Vacant,2024-06-07
R00649,D008,Semi-Private,2,ADM04233,Occupied,2025-02-28
R00650,D008,Private,1,ADM03018,Occupied,2025-04-18
R00651,D008,ICU,4,ADM02644,Occupied,2024-12-21
R00652,D007,Semi-Private,1,ADM02437,Vacant,2024-07-18
R00653,D008,Semi-Private,2,ADM06430,Vacant,2024-07-19
R00654,D001,ICU,2,ADM09869,Occupied,2024-04-28
R00655,D002,ICU,4,ADM09320,Vacant,2025-01-02
R00656,D007,ICU,2,,Occupied,2024-12-08
R00657,D002,Private,2,ADM02354,Occupied,2024-11-03
R00658,D003,General,1,ADM00146,Occupied,2024-10-15
R00659,D005,ICU,1,,Occupied,2025-03-09
R00660,D006,Private,2,,Occupied,2024-07-04
R00661,D004,ICU,1,ADM03711,Occupied,2024-06-10
R00662,D005,Private,2,ADM00020,Occupied,2025-03-12
R00663,D003,Private,2,ADM00386,Occupied,2024-08-06
R00664,D006,ICU,2,ADM04351,Occupied,2024-07-23
R00665,D005,General,2,ADM03771,Occupied,2024-08-04
R00666,D008,General,2,ADM08243,Occupied,2024-09-26
R00667,D005,Semi-Private,4,ADM06301,Occupied,2024-06-12
R00668,D003,Semi-Private,1,ADM00911,Occupied,2024-11-01
R00669,D008,General,4,ADM02466,Occupied,2024-05-02
R00670,D001,Semi-Private,2,ADM08273,Occupied,2024-12-31
R00671,D002,Private,1,ADM09801,Vacant,2024-11-25
R00672,D001,Private,2,ADM04497,Occupied,2025-01-28
R00673,D006,ICU,4,ADM03318,Occupied,2024-12-14
R00674,D008,Private,1,ADM08118,Occupied,2024-07-27
R00675,D003,General,1,ADM04479,Occupied,2024-08-06
R00676,D005,ICU,4,ADM01696,Occupied,2024-12-27
R00677,D007,General,1,ADM05786,Occupied,2025-02-25
R00678,D006,Private,1,ADM03296,Occupied,2024-10-10
R00679,D005,Private,4,ADM04571,Occupied,2024-11-24
R00680,D005,General,2,,Vacant,2024-05-23
R00681,D001,Private,1,,Vacant,2025-02-22
R00682,D008,General,1,ADM09651,Occupied,2024-10-28
R00683,D008,ICU,1,ADM09107,Occupied,2024-05-14
R00684,D005,Private,2,ADM03706,Occupied,2024-11-21
R00685,D001,ICU,4,ADM08866,Vacant,2024-05-16
R00686,D004,ICU,1,ADM01190,Occupied,2024-05-29
R00687,D007,ICU,2,ADM00321,Occupied,2024-08-12
R00688,D008,ICU,2,ADM03320,Vacant,2024-12-29
R00689,D002,ICU,4,,Occupied,2024-07-03
R00690,D003,Private,2,ADM04078,Vacant,2024-08-19
R00691,D002,ICU,2,ADM01903,Vacant,2024-07-07
R00692,D001,General,2,ADM09596,Occupied,2025-01-15
R00693,D007,Private,2,,Occupied,2024-06-30
R00694,D002,General,2,,Occupied,2024-08-01
R00695,D007,ICU,2,ADM00437,Occupied,2024-10-16
R00696,D001,Private,4,,Occupied,2025-02-09
R00697,D003,General,4,ADM01309,Occupied,2025-02-26
R00698,D005,General,2,ADM03601,Occupied,2025-02-24
R00699,D004,ICU,2,ADM03053,Occupied,2025-03-31
R00700,D004,Private,1,ADM02707,Occupied,2024-05-31
R00701,D003,Private,2,ADM09538,Occupied,2024-11-08
R00702,D006,General,2,ADM05775,Occupied,2024-10-20
R00703,D005,Semi-Private,4,ADM01613,Occupied,2024-11-05
R00704,D006,General,1,,Vacant,2024-12-25
R00705,D003,Semi-Private,1,ADM06032,Occupied,2024-12-07
R00706,D006,Private,4,ADM01275,Occupied,2025-02-26
R00707,D008,ICU,1,ADM07076,Occupied,2025-03-24
R00708,D003,General,2,,Occupied,2025-03-01
R00709,D002,ICU,4,ADM04317,Occupied,2024-06-17
R00710,D001,General,4,ADM03762,Occupied,2025-03-07
R00711,D006,General,1,ADM08942,Vacant,2025-01-10
R00712,D001,General,4,ADM04823,Occupied,2024-10-06
R00713,D005,Semi-Private,4,ADM08980,Occupied,2025-01-02
R00714,D007,Semi-Private,2,,Occupied,2024-04-28
R00715,D008,Private,1,ADM00569,Vacant,2025-01-27
R00716,D007,Private,1,ADM06160,Occupied,2025-01-14
R00717,D004,General,1,ADM00359,Occupied,2025-02-04
R00718,D006,ICU,1,,Vacant,2025-02-17
R00719,D001,ICU,1,ADM05595,Occupied,2024-07-07
R00720,D008,Private,1,ADM09464,Occupied,2024-06-13
R00721,D007,ICU,2,ADM08414,Vacant,2025-02-11
R00722,D001,Semi-Private,4,,Occupied,2025-03-17
R00723,D005,Semi-Private,1,ADM00532,Occupied,2024-04-30
R00724,D006,ICU,4,,Occupied,2025-03-04
R00725,D006,Semi-Private,2,ADM09133,Occupied,2025-01-08
R00726,D005,ICU,2,ADM09419,Occupied,2025-02-21
R00727,D008,Semi-Private,1,,Occupied,2024-07-07
R00728,D007,General,4,ADM07325,Occupied,2025-02-13
R00729,D007,ICU,2,ADM01799,Occupied,2025-03-15
R00730,D001,General,4,ADM01684,Occupied,2024-07-27
R00731,D007,Private,4,,Occupied,2024-05-23
R00732,D004,Private,2,ADM03860,Occupied,2025-02-03
R00733,D006,Semi-Private,2,,Occupied,2024-10-19
R00734,D007,Semi-Private,1,ADM07046,Occupied,2024-09-11
R00735,D005,Private,2,ADM06048,Vacant,2024-12-09
R00736,D001,Private,4,,Occupied,2024-10-09
R00737,D007,General,2,ADM08672,Occupied,2024-09-17
R00738,D006,Private,4,ADM03853,Occupied,2025-04-16
R00739,D001,ICU,2,ADM09458,Vacant,2025-01-26
R00740,D007,Private,4,,Occupied,2025-03-24
R00741,D007,Semi-Private,1,ADM08085,Vacant,2024-12-17
R00742,D003,Semi-Private,4,ADM05706,Occupied,2024-05-22
R00743,D003,Private,2,ADM02090,Occupied,2024-12-17
R00744,D002,ICU,2,,Occupied,2024-05-20
R00745,D001,Private,2,ADM05476,Occupied,2024-12-02
R00746,D003,General,1,ADM07753,Occupied,2024-09-08
R00747,D003,Private,1,ADM05459,Occupied,2025-01-10
R00748,D002,ICU,1,ADM06300,Occupied,2025-02-20
R00749,D003,Semi-Private,4,ADM03364,Occupied,2025-04-20
R00750,D005,Semi-Private,2,ADM04777,Vacant,2024-08-30
R00751,D004,Private,4,ADM06023,Occupied,2025-03-27
R00752,D008,General,1,,Occupied,2024-06-22
R00753,D006,ICU,4,ADM00835,Occupied,2024-12-15
R00754,D004,Private,2,ADM05851,Vacant,2024-07-07
R00755,D003,General,1,ADM07007,Occupied,2024-08-04
R00756,D005,ICU,1,ADM03298,Occupied,2024-05-19
R00757,D004,General,1,,Vacant,2025-01-01
R00758,D006,General,2,ADM00249,Occupied,2024-07-28
R00759,D007,Semi-Private,1,,Occupied,2024-10-15
R00760,D003,Semi-Private,2,,Occupied,2024-09-13
R00761,D007,ICU,2,ADM00492,Occupied,2024-11-18
R00762,D003,Semi-Private,2,ADM07738,Occupied,2024-12-09
R00763,D008,General,4,ADM08077,Occupied,2025-04-23
R00764,D002,Semi-Private,2,ADM01213,Vacant,2024-08-30
R00765,D002,Semi-Private,2,ADM02043,Occupied,2025-02-16
R00766,D004,Semi-Private,2,,Vacant,2025-04-19
R00767,D002,Semi-Private,2,ADM08238,Occupied,2024-08-06
R00768,D001,ICU,1,,Vacant,2024-05-02
R00769,D003,Private,1,ADM08951,Occupied,2025-02-22
R00770,D007,Private,4,,Occupied,2024-09-06
R00771,D001,ICU,1,ADM09516,Occupied,2024-11-01
R00772,D002,Private,4,ADM01684,Occupied,2024-12-01
R00773,D002,General,1,,Occupied,2025-03-17
R00774,D004,Private,1,ADM05856,Occupied,2025-02-06
R00775,D008,Semi-Private,1,ADM09368,Occupied,2024-11-12
R00776,D006,Private,2,ADM06014,Occupied,2024-09-20
R00777,D001,Private,2,ADM01548,Occupied,2024-06-10
R00778,D005,ICU,1,ADM09551,Occupied,2025-01-06
R00779,D002,ICU,1,ADM08550,Occupied,2024-12-16
R00780,D008,ICU,2,ADM02604,Occupied,2025-01-29
R00781,D004,Private,2,ADM04177,Occupied,2025-01-22
R00782,D004,Private,2,ADM03369,Occupied,2024-12-19
R00783,D006,Semi-Private,2,ADM09836,Vacant,2024-11-29
R00784,D008,Semi-Private,4,ADM05011,Vacant,2025-02-17
R00785,D005,Semi-Private,2,ADM09625,Occupied,2025-04-03
R00786,D002,General,2,,Occupied,2025-02-11
R00787,D002,Private,2,ADM02469,Occupied,2025-03-15
R00788,D008,General,2,ADM08582,Occupied,2024-08-20
R00789,D008,ICU,4,ADM05275,Occupied,2025-01-02
R00790,D004,Semi-Private,1,ADM03443,Occupied,2025-02-23
R00791,D001,General,2,ADM05636,Occupied,2024-04-30
R00792,D002,Semi-Private,1,,Occupied,2024-10-09
R00793,D004,Semi-Private,2,ADM04173,Occupied,2024-09-08
R00794,D001,Private,4,ADM08361,Occupied,2024-08-03
R00795,D005,General,2,ADM06326,Occupied,2024-09-24
R00796,D004,Semi-Private,2,ADM07096,Occupied,2024-06-25
R00797,D006,General,4,ADM06955,Vacant,2024-07-04
R00798,D002,Semi-Private,2,ADM08804,Occupied,2024-11-03
R00799,D006,ICU,4,ADM05761,Occupied,2025-01-17
R00800,D002,Semi-Private,1,ADM06444,Occupied,2024-09-28
R00801,D001,General,4,,Vacant,2024-05-25
R00802,D002,Semi-Private,4,ADM01139,Occupied,2024-08-05
R00803,D004,General,1,ADM09729,Occupied,2025-02-25
R00804,D007,Private,1,ADM02038,Occupied,2025-04-26
R00805,D005,General,1,ADM04703,Occupied,2024-07-16
R00806,D006,General,1,ADM06172,Occupied,2025-03-06
R00807,D008,ICU,1,ADM09971,Occupied,2024-12-25
R00808,D007,Private,4,ADM05407,Occupied,2024-07-03
R00809,D005,ICU,2,ADM01822,Occupied,2024-08-22
R00810,D001,Semi-Private,2,ADM06951,Occupied,2024-08-14
R00811,D002,General,4,ADM01754,Occupied,2025-04-17
R00812,D007,Semi-Private,4,ADM04274,Occupied,2024-10-01
R00813,D005,Private,4,ADM06200,Occupied,2025-01-25
R00814,D003,Private,1,,Vacant,2025-01-10
R00815,D002,Semi-Private,2,ADM03692,Occupied,2024-11-18
R00816,D002,ICU,4,ADM04142,Occupied,2024-08-05
R00817,D006,Semi-Private,4,ADM01801,Occupied,2024-09-18
R00818,D004,General,2,ADM09059,Occupied,2024-10-09
R00819,D002,Semi-Private,2,ADM07332,Occupied,2025-04-14
R00820,D003,Private,2,ADM02490,Occupied,2025-01-01
R00821,D004,ICU,4,,Vacant,2024-05-27
R00822,D004,General,2,ADM04581,Occupied,2024-06-25
R00823,D004,Private,2,ADM03525,Occupied,2025-03-04
R00824,D004,ICU,2,ADM02591,Occupied,2025-02-03
R00825,D008,General,2,,Occupied,2025-02-03
R00826,D002,Semi-Private,1,ADM02751,Occupied,2024-07-22
R00827,D008,ICU,2,,Occupied,2024-11-20
R00828,D003,General,2,ADM05516,Vacant,2025-04-03
R00829,D003,ICU,2,ADM08285,Occupied,2025-03-10
R00830,D003,General,2,ADM01591,Occupied,2025-04-02
R00831,D001,General,1,ADM02838,Occupied,2025-04-02
R00832,D001,Private,1,ADM04984,Vacant,2025-04-04
R00833,D002,ICU,4,ADM05604,Occupied,2025-02-18
R00834,D004,Semi-Private,4,,Occupied,2025-01-05
R00835,D001,Semi-Private,4,ADM06860,Occupied,2025-02-19
R00836,D008,Semi-Private,4,ADM04270,Occupied,2024-12-08
R00837,D003,ICU,1,ADM03898,Occupied,2025-01-12
R00838,D001,Semi-Private,2,ADM02000,Occupied,2024-11-21
R00839,D002,General,4,,Occupied,2024-06-10
R00840,D003,Semi-Private,1,ADM00132,Occupied,2024-06-14
R00841,D006,General,1,,Occupied,2024-10-21
R00842,D003,Semi-Private,4,,Occupied,2024-10-30
R00843,D006,Private,1,,Vacant,2025-02-12
R00844,D002,ICU,1,,Occupied,2025-02-01
R00845,D007,Private,2,,Occupied,2025-02-23
R00846,D007,General,4,ADM08147,Occupied,2024-07-07
R00847,D005,General,2,ADM08544,Occupied,2024-12-21
R00848,D007,General,1,ADM01151,Occupied,2025-03-06
R00849,D005,General,1,,Occupied,2024-11-16
R00850,D001,Private,4,,Occupied,2024-10-28
R00851,D008,Private,2,ADM04744,Occupied,2024-05-03
R00852,D007,Semi-Private,4,ADM04369,Occupied,2025-04-01
R00853,D007,General,1,ADM09282,Occupied,2024-07-30
R00854,D008,General,2,ADM09707,Occupied,2024-10-23
R00855,D002,Semi-Private,2,ADM04798,Occupied,2024-09-26
R00856,D003,Semi-Private,1,ADM02497,Vacant,2024-10-10
R00857,D004,General,2,ADM02605,Occupied,2024-11-27
R00858,D006,Private,2,ADM04015,Occupied,2024-11-04
R00859,D005,Semi-Private,2,ADM06942,Occupied,2024-07-26
R00860,D008,Private,4,ADM02350,Occupied,2025-01-03
R00861,D005,Semi-Private,2,,Vacant,2024-04-28
R00862,D002,Private,1,ADM06106,Occupied,2024-11-15
R00863,D004,ICU,2,ADM02826,Occupied,2025-02-20
R00864,D006,ICU,1,ADM03472,Occupied,2024-08-01
R00865,D007,ICU,1,ADM06066,Occupied,2024-06-14
R00866,D006,Private,2,ADM05252,Vacant,2024-07-14
R00867,D008,Private,2,ADM06150,Occupied,2025-02-10
R00868,D006,Semi-Private,1,ADM02916,Occupied,2024-11-08
R00869,D004,Private,4,ADM05156,Occupied,2024-11-05
R00870,D007,General,4,,Vacant,2025-01-15
R00871,D002,General,4,,Occupied,2024-06-14
R00872,D007,Private,2,ADM09229,Occupied,2024-05-21
R00873,D008,ICU,1,ADM05750,Occupied,2024-12-17
R00874,D004,Semi-Private,4,ADM03501,Occupied,2024-08-14
R00875,D004,Private,4,ADM02084,Occupied,2024-08-23
R00876,D005,ICU,2,,Occupied,2024-12-18
R00877,D008,General,2,ADM00182,Vacant,2024-10-13
R00878,D001,Private,4,ADM01614,Occupied,2025-01-26
R00879,D004,General,1,ADM04026,Occupied,2024-12-15
R00880,D008,Semi-Private,4,ADM04883,Occupied,2024-09-25
R00881,D001,Semi-Private,1,ADM08456,Occupied,2025-03-29
R00882,D006,Private,2,,Vacant,2024-12-05
R00883,D007,Private,4,,Occupied,2024-12-25
R00884,D001,General,2,ADM09819,Vacant,2024-12-10
R00885,D002,Private,2,ADM00518,Vacant,2025-04-14
R00886,D008,General,4,ADM01304,Occupied,2024-09-13
R00887,D001,General,4,ADM03163,Occupied,2024-11-30
R00888,D002,Private,4,ADM04032,Occupied,2024-10-14
R00889,D006,General,2,ADM05847,Occupied,2024-06-06
R00890,D003,ICU,1,ADM04957,Occupied,2024-05-06
R00891,D004,Private,1,ADM00364,Occupied,2025-01-29
R00892,D004,General,2,ADM00413,Occupied,2024-08-07
R00893,D006,General,2,,Occupied,2025-02-21
R00894,D004,Private,1,ADM04276,Occupied,2024-07-05
R00895,D008,Semi-Private,4,ADM05001,Vacant,2024-12-29
R00896,D007,Private,1,,Occupied,2024-09-12
R00897,D003,ICU,4,ADM07640,Occupied,2024-08-08
R00898,D007,Private,4,ADM01841,Occupied,2024-07-22
R00899,D008,General,2,ADM03669,Occupied,2024-06-11
R00900,D004,ICU,4,ADM08503,Occupied,2024-08-09
R00901,D004,Private,4,ADM07151,Occupied,2024-06-30
R00902,D002,Semi-Private,2,ADM08208,Vacant,2024-09-30
R00903,D008,Private,2,,Occupied,2024-07-14
R00904,D003,Semi-Private,2,ADM00860,Vacant,2025-03-22
R00905,D004,Private,4,ADM03097,Occupied,2024-09-12
R00906,D003,ICU,1,,Occupied,2024-10-28
R00907,D001,ICU,1,ADM02108,Occupied,2024-06-24
R00908,D003,ICU,1,,Vacant,2024-06-29
R00909,D007,Private,2,ADM00278,Occupied,2025-02-28
R00910,D008,General,1,ADM06989,Vacant,2025-01-03
R00911,D003,Semi-Private,4,ADM09258,Occupied,2024-06-13
R00912,D003,General,1,,Vacant,2024-07-22
R00913,D003,Semi-Private,4,ADM02451,Vacant,2024-06-05
R00914,D003,Semi-Private,2,ADM06693,Occupied,2025-03-30
R00915,D008,ICU,4,ADM00029,Occupied,2025-01-09
